CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/668.py
MEM 4.585938 1745297046.1308
MEM 5.628906 1745297046.1320
MEM 6.335938 1745297046.1333
MEM 6.492188 1745297046.1345
MEM 6.992188 1745297046.1356
MEM 7.148438 1745297046.1368
MEM 7.480469 1745297046.1380
MEM 7.855469 1745297046.1392
MEM 8.199219 1745297046.1404
MEM 8.199219 1745297046.1416
MEM 8.355469 1745297046.1428
MEM 8.667969 1745297046.1440
MEM 8.824219 1745297046.1452
MEM 8.980469 1745297046.1464
MEM 8.980469 1745297046.1476
MEM 9.449219 1745297046.1488
MEM 9.605469 1745297046.1500
MEM 9.605469 1745297046.1512
MEM 9.761719 1745297046.1524
MEM 10.074219 1745297046.1565
MEM 10.074219 1745297046.1577
MEM 10.230469 1745297046.1589
MEM 10.386719 1745297046.1601
MEM 10.550781 1745297046.1613
MEM 10.707031 1745297046.1625
MEM 11.019531 1745297046.1637
MEM 11.019531 1745297046.1648
MEM 11.203125 1745297046.1660
MEM 11.359375 1745297046.1672
MEM 11.523438 1745297046.1684
MEM 11.679688 1745297046.1696
MEM 12.003906 1745297046.1708
MEM 13.238281 1745297046.1720
MEM 14.691406 1745297046.1775
MEM 14.691406 1745297046.1787
MEM 14.886719 1745297046.1799
MEM 15.441406 1745297046.1811
MEM 15.910156 1745297046.1823
MEM 16.066406 1745297046.1835
MEM 16.066406 1745297046.1847
MEM 16.222656 1745297046.1859
MEM 16.378906 1745297046.1871
MEM 16.378906 1745297046.1882
MEM 16.535156 1745297046.1894
MEM 16.535156 1745297046.1906
MEM 16.691406 1745297046.1918
MEM 16.855469 1745297046.1930
MEM 16.855469 1745297046.1942
MEM 17.011719 1745297046.1954
MEM 17.636719 1745297046.1995
MEM 17.636719 1745297046.2007
MEM 17.636719 1745297046.2019
MEM 17.792969 1745297046.2031
MEM 17.949219 1745297046.2043
MEM 18.105469 1745297046.2055
MEM 18.261719 1745297046.2066
MEM 18.417969 1745297046.2078
MEM 18.574219 1745297046.2090
MEM 18.730469 1745297046.2102
MEM 18.886719 1745297046.2114
MEM 19.042969 1745297046.2126
MEM 19.390625 1745297046.2137
MEM 19.390625 1745297046.2149
MEM 19.546875 1745297046.2161
MEM 19.546875 1745297046.2173
MEM 19.703125 1745297046.2185
MEM 19.898438 1745297046.2197
MEM 20.214844 1745297046.2208
MEM 20.371094 1745297046.2220
MEM 20.371094 1745297046.2232
MEM 20.371094 1745297046.2244
MEM 20.683594 1745297046.2285
MEM 20.839844 1745297046.2297
MEM 21.164062 1745297046.2309
MEM 21.164062 1745297046.2321
MEM 21.164062 1745297046.2332
MEM 21.320312 1745297046.2344
MEM 21.476562 1745297046.2357
MEM 21.632812 1745297046.2370
MEM 21.789062 1745297046.2382
MEM 21.789062 1745297046.2394
MEM 22.257812 1745297046.2405
MEM 22.257812 1745297046.2417
MEM 22.257812 1745297046.2430
MEM 22.257812 1745297046.2443
MEM 22.257812 1745297046.2455
MEM 22.414062 1745297046.2467
MEM 22.414062 1745297046.2479
MEM 22.726562 1745297046.2515
MEM 23.195312 1745297046.2527
MEM 23.351562 1745297046.2539
MEM 23.351562 1745297046.2552
MEM 23.507812 1745297046.2564
MEM 23.664062 1745297046.2576
MEM 23.664062 1745297046.2588
MEM 23.664062 1745297046.2599
MEM 23.664062 1745297046.2611
MEM 23.664062 1745297046.2623
MEM 23.820312 1745297046.2635
MEM 23.820312 1745297046.2646
MEM 24.289062 1745297046.2658
MEM 24.289062 1745297046.2670
MEM 24.445312 1745297046.2682
MEM 24.445312 1745297046.2694
MEM 24.445312 1745297046.2705
MEM 24.964844 1745297046.2736
MEM 24.964844 1745297046.2748
MEM 25.121094 1745297046.2760
MEM 25.121094 1745297046.2771
MEM 25.121094 1745297046.2783
MEM 25.121094 1745297046.2795
MEM 25.277344 1745297046.2807
MEM 25.277344 1745297046.2818
MEM 25.589844 1745297046.2830
MEM 25.902344 1745297046.2843
MEM 25.902344 1745297046.2856
MEM 26.058594 1745297046.2868
MEM 26.058594 1745297046.2879
MEM 26.371094 1745297046.2891
MEM 26.527344 1745297046.2903
MEM 26.527344 1745297046.2914
MEM 26.527344 1745297046.2926
MEM 26.683594 1745297046.2945
MEM 26.683594 1745297046.2957
MEM 26.839844 1745297046.2968
MEM 26.996094 1745297046.2996
MEM 26.996094 1745297046.3009
MEM 26.996094 1745297046.3021
MEM 27.152344 1745297046.3033
MEM 27.152344 1745297046.3045
MEM 27.308594 1745297046.3056
MEM 27.308594 1745297046.3104
MEM 27.945312 1745297046.3116
MEM 27.945312 1745297046.3128
MEM 27.945312 1745297046.3139
MEM 28.101562 1745297046.3151
MEM 28.101562 1745297046.3163
MEM 28.101562 1745297046.3175
MEM 28.101562 1745297046.3186
MEM 28.257812 1745297046.3198
MEM 28.257812 1745297046.3210
MEM 28.257812 1745297046.3221
MEM 28.257812 1745297046.3247
MEM 28.414062 1745297046.3259
MEM 28.414062 1745297046.3271
MEM 28.570312 1745297046.3282
MEM 28.882812 1745297046.3294
MEM 28.882812 1745297046.3306
MEM 29.039062 1745297046.3318
MEM 29.039062 1745297046.3330
MEM 29.195312 1745297046.3353
MEM 29.195312 1745297046.3366
MEM 29.195312 1745297046.3377
MEM 30.214844 1745297046.3392
MEM 30.996094 1745297046.3403
MEM 31.359375 1745297046.3415
MEM 31.515625 1745297046.3426
MEM 31.828125 1745297046.3467
MEM 31.828125 1745297046.3478
MEM 31.984375 1745297046.3490
MEM 32.140625 1745297046.3502
MEM 32.140625 1745297046.3513
MEM 32.296875 1745297046.3525
MEM 32.609375 1745297046.3536
MEM 32.609375 1745297046.3548
MEM 32.765625 1745297046.3560
MEM 32.921875 1745297046.3573
MEM 33.078125 1745297046.3586
MEM 33.234375 1745297046.3597
MEM 33.234375 1745297046.3609
MEM 33.234375 1745297046.3621
MEM 33.234375 1745297046.3633
MEM 33.234375 1745297046.3645
MEM 33.234375 1745297046.3656
MEM 33.703125 1745297046.3676
MEM 33.703125 1745297046.3687
MEM 33.859375 1745297046.3699
MEM 33.859375 1745297046.3711
MEM 33.859375 1745297046.3724
MEM 33.859375 1745297046.3736
MEM 33.859375 1745297046.3747
MEM 34.015625 1745297046.3759
MEM 34.015625 1745297046.3771
MEM 34.906250 1745297046.3783
MEM 34.906250 1745297046.3797
MEM 35.062500 1745297046.3809
MEM 35.062500 1745297046.3831
MEM 35.062500 1745297046.3843
MEM 35.218750 1745297046.3855
MEM 35.218750 1745297046.3866
MEM 35.218750 1745297046.3878
MEM 35.218750 1745297046.3890
MEM 35.218750 1745297046.3902
MEM 35.531250 1745297046.3945
MEM 35.531250 1745297046.3957
MEM 36.000000 1745297046.3969
MEM 36.277344 1745297046.3981
MEM 36.277344 1745297046.3993
MEM 36.433594 1745297046.4006
MEM 36.433594 1745297046.4018
MEM 36.589844 1745297046.4030
MEM 36.589844 1745297046.4042
MEM 36.589844 1745297046.4053
MEM 36.589844 1745297046.4065
MEM 36.746094 1745297046.4077
MEM 36.746094 1745297046.4090
MEM 36.902344 1745297046.4103
MEM 36.902344 1745297046.4115
MEM 37.058594 1745297046.4126
MEM 37.058594 1745297046.4138
MEM 37.214844 1745297046.4149
MEM 37.214844 1745297046.4161
MEM 37.371094 1745297046.4194
MEM 37.527344 1745297046.4206
MEM 37.683594 1745297046.4218
MEM 37.683594 1745297046.4229
MEM 37.839844 1745297046.4241
MEM 37.839844 1745297046.4253
MEM 38.152344 1745297046.4265
MEM 38.308594 1745297046.4276
MEM 38.308594 1745297046.4289
MEM 38.308594 1745297046.4302
MEM 38.308594 1745297046.4314
MEM 38.621094 1745297046.4357
MEM 38.933594 1745297046.4368
MEM 38.933594 1745297046.4380
MEM 39.089844 1745297046.4392
MEM 39.089844 1745297046.4404
MEM 39.246094 1745297046.4416
MEM 39.402344 1745297046.4428
MEM 39.402344 1745297046.4440
MEM 39.714844 1745297046.4454
MEM 39.871094 1745297046.4466
MEM 40.027344 1745297046.4477
