CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/400.py
MEM 0.382812 1745297047.2794
MEM 4.203125 1745297047.2806
MEM 5.550781 1745297047.2818
MEM 6.593750 1745297047.2829
MEM 7.250000 1745297047.2841
MEM 7.585938 1745297047.2853
MEM 8.117188 1745297047.2865
MEM 8.429688 1745297047.2876
MEM 8.898438 1745297047.2888
MEM 9.054688 1745297047.2900
MEM 9.523438 1745297047.2911
MEM 9.679688 1745297047.2923
MEM 9.835938 1745297047.2935
MEM 9.992188 1745297047.2947
MEM 9.992188 1745297047.2959
MEM 10.355469 1745297047.2970
MEM 10.511719 1745297047.2982
MEM 10.980469 1745297047.2994
MEM 10.980469 1745297047.3005
MEM 11.453125 1745297047.3017
MEM 11.609375 1745297047.3029
MEM 12.273438 1745297047.3040
MEM 14.652344 1745297047.3052
MEM 14.652344 1745297047.3065
MEM 15.500000 1745297047.3077
MEM 15.968750 1745297047.3088
MEM 16.125000 1745297047.3100
MEM 16.437500 1745297047.3111
MEM 16.593750 1745297047.3123
MEM 16.593750 1745297047.3135
MEM 16.750000 1745297047.3147
MEM 16.750000 1745297047.3158
MEM 16.750000 1745297047.3170
MEM 17.062500 1745297047.3181
MEM 17.375000 1745297047.3193
MEM 17.531250 1745297047.3204
MEM 17.687500 1745297047.3216
MEM 17.843750 1745297047.3227
MEM 18.156250 1745297047.3239
MEM 18.468750 1745297047.3250
MEM 18.781250 1745297047.3262
MEM 19.476562 1745297047.3273
MEM 19.476562 1745297047.3285
MEM 19.789062 1745297047.3296
MEM 20.105469 1745297047.3308
MEM 20.421875 1745297047.3319
MEM 20.578125 1745297047.3331
MEM 20.578125 1745297047.3342
MEM 20.734375 1745297047.3354
MEM 21.214844 1745297047.3366
MEM 21.371094 1745297047.3377
MEM 21.683594 1745297047.3389
MEM 21.839844 1745297047.3401
MEM 22.308594 1745297047.3412
MEM 22.308594 1745297047.3424
MEM 22.464844 1745297047.3435
MEM 22.621094 1745297047.3447
MEM 22.933594 1745297047.3458
MEM 23.402344 1745297047.3470
MEM 23.558594 1745297047.3481
MEM 23.714844 1745297047.3493
MEM 23.714844 1745297047.3504
MEM 23.871094 1745297047.3516
MEM 24.339844 1745297047.3527
MEM 24.496094 1745297047.3539
MEM 24.652344 1745297047.3550
MEM 24.992188 1745297047.3562
MEM 25.304688 1745297047.3574
MEM 25.304688 1745297047.3586
MEM 25.460938 1745297047.3597
MEM 25.617188 1745297047.3609
MEM 25.929688 1745297047.3620
MEM 26.292969 1745297047.3632
MEM 26.761719 1745297047.3644
MEM 26.761719 1745297047.3655
MEM 26.917969 1745297047.3667
MEM 27.074219 1745297047.3679
MEM 27.230469 1745297047.3691
MEM 27.386719 1745297047.3702
MEM 27.386719 1745297047.3714
MEM 27.542969 1745297047.3726
MEM 27.855469 1745297047.3737
MEM 27.855469 1745297047.3749
MEM 28.011719 1745297047.3761
MEM 28.167969 1745297047.3772
MEM 28.324219 1745297047.3784
MEM 28.324219 1745297047.3795
MEM 28.480469 1745297047.3807
MEM 28.792969 1745297047.3818
MEM 29.105469 1745297047.3830
MEM 29.261719 1745297047.3841
MEM 29.261719 1745297047.3853
MEM 30.492188 1745297047.3865
MEM 31.597656 1745297047.3876
MEM 31.753906 1745297047.3888
MEM 31.910156 1745297047.3899
MEM 32.066406 1745297047.3911
MEM 32.222656 1745297047.3923
MEM 32.378906 1745297047.3934
MEM 32.847656 1745297047.3945
MEM 33.003906 1745297047.3956
MEM 33.316406 1745297047.3967
MEM 33.472656 1745297047.3979
MEM 33.472656 1745297047.3990
MEM 33.472656 1745297047.4001
MEM 33.941406 1745297047.4012
MEM 34.097656 1745297047.4024
