CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/793.py
MEM 6.410156 1745297045.9118
MEM 6.566406 1745297045.9131
MEM 7.066406 1745297045.9142
MEM 7.222656 1745297045.9154
MEM 7.558594 1745297045.9165
MEM 7.933594 1745297045.9177
MEM 8.089844 1745297045.9189
MEM 8.246094 1745297045.9200
MEM 8.558594 1745297045.9212
MEM 8.871094 1745297045.9223
MEM 8.871094 1745297045.9234
MEM 9.183594 1745297045.9246
MEM 9.496094 1745297045.9258
MEM 9.496094 1745297045.9269
MEM 9.652344 1745297045.9281
MEM 9.808594 1745297045.9292
MEM 9.964844 1745297045.9304
MEM 9.964844 1745297045.9316
MEM 9.964844 1745297045.9328
MEM 10.171875 1745297045.9339
MEM 10.328125 1745297045.9351
MEM 10.484375 1745297045.9363
MEM 10.640625 1745297045.9374
MEM 10.953125 1745297045.9386
MEM 10.953125 1745297045.9397
MEM 11.109375 1745297045.9409
MEM 11.425781 1745297045.9421
MEM 11.425781 1745297045.9433
MEM 11.894531 1745297045.9444
MEM 11.894531 1745297045.9456
MEM 15.472656 1745297045.9505
MEM 15.941406 1745297045.9517
MEM 16.097656 1745297045.9528
MEM 16.097656 1745297045.9540
MEM 16.253906 1745297045.9552
MEM 16.410156 1745297045.9563
MEM 16.410156 1745297045.9575
MEM 16.566406 1745297045.9586
MEM 16.566406 1745297045.9598
MEM 16.722656 1745297045.9610
MEM 16.722656 1745297045.9621
MEM 16.722656 1745297045.9633
MEM 16.878906 1745297045.9645
MEM 17.035156 1745297045.9656
MEM 17.347656 1745297045.9668
MEM 17.503906 1745297045.9680
MEM 17.503906 1745297045.9691
MEM 17.503906 1745297045.9703
MEM 17.660156 1745297045.9715
MEM 17.816406 1745297045.9726
MEM 17.972656 1745297045.9738
MEM 18.285156 1745297045.9750
MEM 18.441406 1745297045.9761
MEM 18.441406 1745297045.9773
MEM 18.753906 1745297045.9785
MEM 18.910156 1745297045.9796
MEM 19.449219 1745297045.9808
MEM 19.449219 1745297045.9820
MEM 19.605469 1745297045.9831
MEM 19.761719 1745297045.9843
MEM 19.917969 1745297045.9855
MEM 20.234375 1745297045.9866
MEM 20.390625 1745297045.9895
MEM 20.546875 1745297045.9907
MEM 20.546875 1745297045.9919
MEM 20.546875 1745297045.9931
MEM 20.703125 1745297045.9943
MEM 20.859375 1745297045.9955
MEM 21.015625 1745297045.9966
MEM 21.015625 1745297045.9978
MEM 21.171875 1745297045.9990
MEM 21.484375 1745297046.0001
MEM 21.640625 1745297046.0013
MEM 21.640625 1745297046.0025
MEM 22.109375 1745297046.0036
MEM 22.265625 1745297046.0075
MEM 22.265625 1745297046.0087
MEM 22.437500 1745297046.0098
MEM 22.593750 1745297046.0110
MEM 22.750000 1745297046.0121
MEM 23.218750 1745297046.0133
MEM 23.375000 1745297046.0145
MEM 23.375000 1745297046.0156
MEM 23.531250 1745297046.0168
MEM 23.687500 1745297046.0180
MEM 23.687500 1745297046.0191
MEM 23.687500 1745297046.0203
MEM 23.687500 1745297046.0215
MEM 23.687500 1745297046.0226
MEM 24.000000 1745297046.0238
MEM 24.312500 1745297046.0250
MEM 24.312500 1745297046.0261
MEM 24.468750 1745297046.0273
MEM 24.468750 1745297046.0285
MEM 24.625000 1745297046.0296
