CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/774.py
MEM 0.535156 1745297046.0255
MEM 4.156250 1745297046.0267
MEM 4.796875 1745297046.0279
MEM 5.316406 1745297046.0291
MEM 5.316406 1745297046.0303
MEM 5.316406 1745297046.0315
MEM 5.316406 1745297046.0326
MEM 5.316406 1745297046.0338
MEM 5.316406 1745297046.0350
MEM 5.316406 1745297046.0362
MEM 5.316406 1745297046.0374
MEM 5.316406 1745297046.0386
MEM 5.316406 1745297046.0398
MEM 5.316406 1745297046.0409
MEM 5.867188 1745297046.0435
MEM 6.390625 1745297046.0447
MEM 6.546875 1745297046.0458
MEM 6.546875 1745297046.0470
MEM 7.046875 1745297046.0482
MEM 7.203125 1745297046.0493
MEM 7.203125 1745297046.0504
MEM 7.539062 1745297046.0516
MEM 7.726562 1745297046.0527
MEM 8.070312 1745297046.0539
MEM 8.226562 1745297046.0550
MEM 8.382812 1745297046.0562
MEM 8.695312 1745297046.0574
MEM 9.476562 1745297046.0615
MEM 9.476562 1745297046.0627
MEM 9.632812 1745297046.0639
MEM 9.789062 1745297046.0651
MEM 9.789062 1745297046.0663
MEM 9.945312 1745297046.0675
MEM 9.945312 1745297046.0687
MEM 9.945312 1745297046.0699
MEM 10.109375 1745297046.0710
MEM 10.265625 1745297046.0723
MEM 10.265625 1745297046.0734
MEM 10.421875 1745297046.0746
MEM 10.578125 1745297046.0757
MEM 11.078125 1745297046.0769
MEM 11.078125 1745297046.0781
MEM 11.078125 1745297046.0793
MEM 11.406250 1745297046.0805
MEM 11.406250 1745297046.0816
MEM 11.718750 1745297046.0828
MEM 11.875000 1745297046.0840
MEM 13.722656 1745297046.0852
MEM 15.437500 1745297046.0895
MEM 15.906250 1745297046.0907
MEM 16.062500 1745297046.0919
MEM 16.218750 1745297046.0931
MEM 16.375000 1745297046.0943
MEM 16.375000 1745297046.0955
MEM 16.531250 1745297046.0967
MEM 16.531250 1745297046.0979
MEM 16.851562 1745297046.0991
MEM 16.851562 1745297046.1003
MEM 16.851562 1745297046.1015
MEM 17.164062 1745297046.1027
MEM 17.320312 1745297046.1038
MEM 17.632812 1745297046.1050
MEM 17.632812 1745297046.1062
MEM 17.632812 1745297046.1074
MEM 17.789062 1745297046.1086
MEM 17.945312 1745297046.1098
MEM 18.414062 1745297046.1116
MEM 18.570312 1745297046.1128
MEM 18.726562 1745297046.1140
MEM 18.882812 1745297046.1152
MEM 19.195312 1745297046.1204
MEM 20.050781 1745297046.1216
MEM 20.207031 1745297046.1228
MEM 20.367188 1745297046.1240
MEM 20.523438 1745297046.1253
MEM 20.523438 1745297046.1265
MEM 20.523438 1745297046.1277
MEM 20.679688 1745297046.1289
MEM 21.152344 1745297046.1300
MEM 21.152344 1745297046.1312
MEM 21.308594 1745297046.1324
MEM 21.621094 1745297046.1336
MEM 21.777344 1745297046.1349
MEM 21.933594 1745297046.1362
MEM 22.246094 1745297046.1373
MEM 22.246094 1745297046.1385
MEM 22.246094 1745297046.1397
MEM 22.402344 1745297046.1409
MEM 22.402344 1745297046.1421
MEM 22.402344 1745297046.1433
MEM 22.714844 1745297046.1445
MEM 23.496094 1745297046.1487
MEM 23.652344 1745297046.1499
MEM 23.652344 1745297046.1510
MEM 23.652344 1745297046.1522
MEM 23.652344 1745297046.1534
MEM 23.808594 1745297046.1545
MEM 24.277344 1745297046.1557
MEM 24.277344 1745297046.1569
MEM 24.433594 1745297046.1581
MEM 24.433594 1745297046.1593
MEM 24.589844 1745297046.1605
MEM 25.085938 1745297046.1620
MEM 25.242188 1745297046.1631
MEM 25.242188 1745297046.1643
MEM 25.242188 1745297046.1655
MEM 25.242188 1745297046.1666
MEM 26.671875 1745297046.1747
MEM 26.671875 1745297046.1759
MEM 26.828125 1745297046.1770
MEM 26.984375 1745297046.1782
MEM 26.984375 1745297046.1794
MEM 27.140625 1745297046.1806
MEM 27.140625 1745297046.1818
MEM 27.296875 1745297046.1830
MEM 27.296875 1745297046.1842
MEM 27.453125 1745297046.1854
MEM 27.609375 1745297046.1865
MEM 27.765625 1745297046.1878
MEM 27.765625 1745297046.1891
MEM 27.921875 1745297046.1903
MEM 27.921875 1745297046.1915
MEM 28.078125 1745297046.1926
MEM 28.078125 1745297046.1938
MEM 28.078125 1745297046.1950
MEM 28.234375 1745297046.1962
MEM 28.234375 1745297046.1973
MEM 28.234375 1745297046.1985
MEM 28.234375 1745297046.1996
MEM 28.390625 1745297046.2010
MEM 28.703125 1745297046.2022
MEM 28.859375 1745297046.2034
MEM 29.015625 1745297046.2046
MEM 29.015625 1745297046.2058
MEM 29.171875 1745297046.2069
MEM 29.171875 1745297046.2081
MEM 31.507812 1745297046.2125
MEM 31.664062 1745297046.2137
MEM 31.664062 1745297046.2149
MEM 31.820312 1745297046.2162
MEM 31.976562 1745297046.2175
MEM 31.976562 1745297046.2186
MEM 32.132812 1745297046.2198
MEM 32.289062 1745297046.2210
MEM 32.601562 1745297046.2221
MEM 32.757812 1745297046.2233
MEM 32.914062 1745297046.2246
MEM 33.070312 1745297046.2259
MEM 33.226562 1745297046.2271
MEM 33.382812 1745297046.2282
MEM 33.382812 1745297046.2295
MEM 33.382812 1745297046.2306
