CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/81.py
MEM 5.695312 1745297046.2137
MEM 5.695312 1745297046.2149
MEM 6.554688 1745297046.2161
MEM 6.554688 1745297046.2173
MEM 6.710938 1745297046.2185
MEM 6.710938 1745297046.2196
MEM 7.210938 1745297046.2208
MEM 7.210938 1745297046.2220
MEM 7.210938 1745297046.2231
MEM 7.210938 1745297046.2243
MEM 7.210938 1745297046.2255
MEM 7.742188 1745297046.2266
MEM 7.742188 1745297046.2278
MEM 7.742188 1745297046.2289
MEM 7.742188 1745297046.2301
MEM 7.929688 1745297046.2312
MEM 7.929688 1745297046.2324
MEM 8.085938 1745297046.2336
MEM 8.085938 1745297046.2347
MEM 8.085938 1745297046.2359
MEM 8.242188 1745297046.2370
MEM 8.242188 1745297046.2382
MEM 8.242188 1745297046.2393
MEM 8.554688 1745297046.2404
MEM 8.710938 1745297046.2416
MEM 8.710938 1745297046.2427
MEM 8.710938 1745297046.2439
MEM 8.710938 1745297046.2451
MEM 8.710938 1745297046.2462
MEM 9.335938 1745297046.2495
MEM 9.335938 1745297046.2507
MEM 9.492188 1745297046.2518
MEM 9.492188 1745297046.2530
MEM 9.492188 1745297046.2541
MEM 9.492188 1745297046.2553
MEM 9.492188 1745297046.2565
MEM 9.492188 1745297046.2576
MEM 9.648438 1745297046.2588
MEM 9.648438 1745297046.2599
MEM 9.648438 1745297046.2611
MEM 9.648438 1745297046.2622
MEM 9.804688 1745297046.2634
MEM 9.804688 1745297046.2646
MEM 9.804688 1745297046.2657
MEM 9.804688 1745297046.2669
MEM 9.804688 1745297046.2681
MEM 9.804688 1745297046.2692
MEM 9.960938 1745297046.2704
MEM 9.960938 1745297046.2745
MEM 9.960938 1745297046.2757
MEM 9.960938 1745297046.2768
MEM 10.117188 1745297046.2781
MEM 10.437500 1745297046.2792
MEM 10.593750 1745297046.2804
MEM 10.593750 1745297046.2816
MEM 10.593750 1745297046.2828
MEM 10.750000 1745297046.2839
MEM 10.750000 1745297046.2851
MEM 10.750000 1745297046.2862
MEM 10.750000 1745297046.2874
MEM 10.750000 1745297046.2886
MEM 10.906250 1745297046.2897
MEM 11.089844 1745297046.2909
MEM 11.089844 1745297046.2920
MEM 11.089844 1745297046.2932
MEM 11.089844 1745297046.2944
MEM 11.089844 1745297046.2955
MEM 11.410156 1745297046.2967
MEM 11.410156 1745297046.2979
MEM 11.410156 1745297046.2990
MEM 11.566406 1745297046.3002
MEM 11.734375 1745297046.3013
MEM 13.132812 1745297046.3055
MEM 13.953125 1745297046.3067
MEM 13.953125 1745297046.3078
MEM 14.421875 1745297046.3090
MEM 14.578125 1745297046.3102
MEM 14.578125 1745297046.3113
MEM 14.578125 1745297046.3125
MEM 14.578125 1745297046.3137
MEM 14.773438 1745297046.3148
MEM 14.773438 1745297046.3160
MEM 15.171875 1745297046.3172
MEM 15.171875 1745297046.3183
MEM 15.640625 1745297046.3195
MEM 15.640625 1745297046.3206
MEM 15.640625 1745297046.3218
MEM 15.796875 1745297046.3229
MEM 15.796875 1745297046.3241
MEM 15.796875 1745297046.3253
MEM 15.796875 1745297046.3264
MEM 15.953125 1745297046.3276
MEM 15.953125 1745297046.3288
MEM 15.953125 1745297046.3299
MEM 15.953125 1745297046.3311
MEM 16.109375 1745297046.3322
MEM 16.109375 1745297046.3334
MEM 16.109375 1745297046.3346
MEM 16.265625 1745297046.3357
MEM 16.265625 1745297046.3405
MEM 16.421875 1745297046.3417
MEM 16.421875 1745297046.3428
MEM 16.421875 1745297046.3441
MEM 16.421875 1745297046.3452
MEM 16.585938 1745297046.3464
MEM 16.585938 1745297046.3476
MEM 16.585938 1745297046.3487
MEM 16.585938 1745297046.3499
MEM 16.585938 1745297046.3511
MEM 16.742188 1745297046.3523
MEM 16.742188 1745297046.3534
MEM 16.742188 1745297046.3546
MEM 16.898438 1745297046.3558
MEM 16.898438 1745297046.3569
MEM 16.898438 1745297046.3581
MEM 16.898438 1745297046.3593
MEM 17.054688 1745297046.3604
MEM 17.054688 1745297046.3616
MEM 17.054688 1745297046.3627
MEM 17.210938 1745297046.3639
MEM 17.523438 1745297046.3651
MEM 17.523438 1745297046.3662
MEM 17.523438 1745297046.3674
MEM 17.523438 1745297046.3686
MEM 17.523438 1745297046.3697
MEM 17.523438 1745297046.3709
MEM 17.523438 1745297046.3721
MEM 17.523438 1745297046.3732
MEM 17.523438 1745297046.3744
MEM 17.835938 1745297046.3785
MEM 17.992188 1745297046.3797
MEM 18.148438 1745297046.3808
MEM 18.304688 1745297046.3820
MEM 18.304688 1745297046.3832
MEM 18.304688 1745297046.3843
MEM 18.304688 1745297046.3855
MEM 18.460938 1745297046.3866
MEM 18.460938 1745297046.3878
MEM 18.460938 1745297046.3890
MEM 18.460938 1745297046.3901
MEM 18.617188 1745297046.3913
MEM 18.617188 1745297046.3925
MEM 18.617188 1745297046.3936
MEM 18.617188 1745297046.3948
MEM 18.773438 1745297046.3959
MEM 18.929688 1745297046.3971
MEM 18.929688 1745297046.3982
MEM 19.121094 1745297046.3994
MEM 19.277344 1745297046.4005
MEM 19.277344 1745297046.4017
MEM 19.277344 1745297046.4028
MEM 19.277344 1745297046.4040
