CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/2009.py
MEM 5.324219 1745297045.9499
MEM 7.054688 1745297045.9545
MEM 7.210938 1745297045.9557
MEM 7.210938 1745297045.9569
MEM 7.546875 1745297045.9581
MEM 7.921875 1745297045.9593
MEM 8.078125 1745297045.9605
MEM 8.234375 1745297045.9617
MEM 8.390625 1745297045.9629
MEM 8.546875 1745297045.9641
MEM 8.859375 1745297045.9655
MEM 8.859375 1745297045.9667
MEM 9.015625 1745297045.9679
MEM 9.328125 1745297045.9691
MEM 9.328125 1745297045.9702
MEM 9.484375 1745297045.9714
MEM 9.484375 1745297045.9727
MEM 9.640625 1745297045.9740
MEM 9.796875 1745297045.9751
MEM 9.953125 1745297045.9763
MEM 10.117188 1745297045.9795
MEM 10.273438 1745297045.9807
MEM 10.273438 1745297045.9832
MEM 10.585938 1745297045.9844
MEM 11.085938 1745297045.9856
MEM 11.085938 1745297045.9868
MEM 11.085938 1745297045.9881
MEM 11.085938 1745297045.9894
MEM 11.414062 1745297045.9906
MEM 11.414062 1745297045.9917
MEM 11.570312 1745297045.9929
MEM 11.882812 1745297045.9941
MEM 11.882812 1745297045.9953
MEM 14.671875 1745297046.0005
MEM 15.023438 1745297046.0017
MEM 15.734375 1745297046.0029
MEM 15.890625 1745297046.0042
MEM 16.046875 1745297046.0055
MEM 16.203125 1745297046.0067
MEM 16.203125 1745297046.0079
MEM 16.359375 1745297046.0091
MEM 16.359375 1745297046.0102
MEM 16.359375 1745297046.0114
MEM 16.359375 1745297046.0126
MEM 16.515625 1745297046.0139
MEM 16.515625 1745297046.0152
MEM 16.515625 1745297046.0164
MEM 16.671875 1745297046.0176
MEM 16.835938 1745297046.0188
MEM 16.835938 1745297046.0199
MEM 16.835938 1745297046.0211
MEM 16.992188 1745297046.0224
MEM 16.992188 1745297046.0237
MEM 17.148438 1745297046.0249
MEM 17.460938 1745297046.0261
MEM 17.617188 1745297046.0273
MEM 17.617188 1745297046.0285
MEM 17.617188 1745297046.0305
MEM 17.773438 1745297046.0317
MEM 17.773438 1745297046.0329
MEM 17.929688 1745297046.0343
MEM 18.398438 1745297046.0389
MEM 18.554688 1745297046.0401
MEM 18.554688 1745297046.0412
MEM 18.554688 1745297046.0424
MEM 18.710938 1745297046.0436
MEM 18.710938 1745297046.0447
MEM 18.867188 1745297046.0459
MEM 18.867188 1745297046.0471
MEM 18.867188 1745297046.0482
MEM 18.867188 1745297046.0494
MEM 19.023438 1745297046.0505
MEM 19.023438 1745297046.0517
MEM 19.371094 1745297046.0528
MEM 19.371094 1745297046.0540
MEM 19.527344 1745297046.0552
MEM 19.527344 1745297046.0564
MEM 19.683594 1745297046.0576
MEM 19.878906 1745297046.0587
MEM 20.035156 1745297046.0599
MEM 20.191406 1745297046.0611
MEM 20.191406 1745297046.0623
MEM 20.351562 1745297046.0635
MEM 20.507812 1745297046.0675
MEM 20.507812 1745297046.0687
MEM 20.507812 1745297046.0701
MEM 20.664062 1745297046.0714
MEM 20.820312 1745297046.0725
MEM 21.136719 1745297046.0737
MEM 21.136719 1745297046.0748
MEM 21.136719 1745297046.0760
MEM 21.292969 1745297046.0771
MEM 21.292969 1745297046.0783
MEM 21.449219 1745297046.0796
MEM 21.605469 1745297046.0808
MEM 21.761719 1745297046.0820
MEM 21.761719 1745297046.0832
MEM 22.074219 1745297046.0844
MEM 22.230469 1745297046.0856
MEM 22.230469 1745297046.0868
MEM 22.230469 1745297046.0880
MEM 22.386719 1745297046.0917
MEM 22.386719 1745297046.0929
MEM 22.386719 1745297046.0941
MEM 22.699219 1745297046.0953
MEM 22.699219 1745297046.0965
MEM 23.167969 1745297046.0977
MEM 23.167969 1745297046.0988
MEM 23.324219 1745297046.1000
MEM 23.324219 1745297046.1012
MEM 23.480469 1745297046.1024
MEM 23.636719 1745297046.1035
MEM 23.636719 1745297046.1047
MEM 23.636719 1745297046.1059
MEM 23.636719 1745297046.1071
MEM 23.636719 1745297046.1083
MEM 23.636719 1745297046.1094
MEM 23.792969 1745297046.1126
MEM 24.105469 1745297046.1137
MEM 24.261719 1745297046.1149
MEM 24.261719 1745297046.1161
MEM 24.417969 1745297046.1173
MEM 24.417969 1745297046.1185
MEM 24.574219 1745297046.1196
MEM 24.574219 1745297046.1208
MEM 24.898438 1745297046.1220
MEM 24.898438 1745297046.1232
MEM 25.054688 1745297046.1244
MEM 25.054688 1745297046.1255
MEM 25.054688 1745297046.1267
MEM 25.054688 1745297046.1279
MEM 25.210938 1745297046.1291
MEM 25.835938 1745297046.1335
MEM 25.992188 1745297046.1347
MEM 25.992188 1745297046.1359
MEM 26.148438 1745297046.1371
MEM 26.304688 1745297046.1382
MEM 26.460938 1745297046.1394
MEM 26.460938 1745297046.1406
MEM 26.460938 1745297046.1418
MEM 26.460938 1745297046.1430
MEM 26.617188 1745297046.1442
MEM 26.617188 1745297046.1454
MEM 26.773438 1745297046.1466
MEM 26.773438 1745297046.1478
MEM 26.929688 1745297046.1490
MEM 26.929688 1745297046.1502
MEM 26.929688 1745297046.1513
MEM 26.929688 1745297046.1525
MEM 27.085938 1745297046.1537
MEM 27.085938 1745297046.1548
MEM 27.242188 1745297046.1560
MEM 27.242188 1745297046.1572
MEM 27.398438 1745297046.1585
MEM 27.722656 1745297046.1625
MEM 27.878906 1745297046.1637
MEM 27.878906 1745297046.1649
MEM 27.878906 1745297046.1660
MEM 28.035156 1745297046.1672
MEM 28.035156 1745297046.1684
MEM 28.035156 1745297046.1696
MEM 28.035156 1745297046.1708
MEM 28.191406 1745297046.1719
MEM 28.191406 1745297046.1731
MEM 28.191406 1745297046.1743
MEM 28.347656 1745297046.1755
MEM 28.347656 1745297046.1767
MEM 28.347656 1745297046.1778
MEM 28.347656 1745297046.1790
MEM 28.347656 1745297046.1802
MEM 28.347656 1745297046.1814
MEM 28.503906 1745297046.1825
MEM 28.816406 1745297046.1837
MEM 28.816406 1745297046.1849
MEM 28.972656 1745297046.1860
MEM 28.972656 1745297046.1872
MEM 29.128906 1745297046.1884
MEM 29.128906 1745297046.1905
MEM 29.128906 1745297046.1917
MEM 29.128906 1745297046.1929
MEM 29.992188 1745297046.1941
MEM 30.929688 1745297046.1953
MEM 31.292969 1745297046.1964
MEM 31.449219 1745297046.2005
MEM 31.605469 1745297046.2017
MEM 31.761719 1745297046.2029
MEM 31.917969 1745297046.2041
