CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/162.py
MEM 4.867188 1745294911.6000
MEM 4.867188 1745294911.6012
MEM 5.210938 1745294911.6024
MEM 5.398438 1745294911.6035
MEM 5.761719 1745294911.6047
MEM 6.289062 1745294911.6058
MEM 6.472656 1745294911.6071
MEM 6.628906 1745294911.6083
MEM 6.785156 1745294911.6094
MEM 6.949219 1745294911.6106
MEM 7.105469 1745294911.6117
MEM 7.281250 1745294911.6136
MEM 7.808594 1745294911.6148
MEM 8.152344 1745294911.6160
MEM 8.152344 1745294911.6171
MEM 8.308594 1745294911.6183
MEM 8.621094 1745294911.6196
MEM 8.777344 1745294911.6208
MEM 8.933594 1745294911.6219
MEM 8.933594 1745294911.6231
MEM 9.246094 1745294911.6243
MEM 9.402344 1745294911.6254
MEM 9.558594 1745294911.6266
MEM 9.871094 1745294911.6305
MEM 10.027344 1745294911.6317
MEM 10.027344 1745294911.6329
MEM 10.027344 1745294911.6344
MEM 10.027344 1745294911.6356
MEM 10.183594 1745294911.6368
MEM 10.339844 1745294911.6379
MEM 10.542969 1745294911.6391
MEM 10.699219 1745294911.6402
MEM 11.011719 1745294911.6413
MEM 11.011719 1745294911.6427
MEM 11.011719 1745294911.6438
MEM 11.195312 1745294911.6450
MEM 11.351562 1745294911.6461
MEM 11.515625 1745294911.6473
MEM 11.515625 1745294911.6485
MEM 11.828125 1745294911.6496
MEM 11.996094 1745294911.6511
MEM 14.527344 1745294911.6532
MEM 14.683594 1745294911.6544
MEM 14.683594 1745294911.6556
MEM 15.031250 1745294911.6567
MEM 15.429688 1745294911.6579
MEM 15.898438 1745294911.6593
MEM 16.054688 1745294911.6616
MEM 16.210938 1745294911.6627
MEM 16.367188 1745294911.6639
MEM 16.367188 1745294911.6653
MEM 16.523438 1745294911.6666
MEM 16.843750 1745294911.6706
MEM 16.843750 1745294911.6718
MEM 17.000000 1745294911.6729
MEM 17.000000 1745294911.6743
MEM 17.156250 1745294911.6755
MEM 17.312500 1745294911.6766
MEM 17.625000 1745294911.6778
MEM 17.625000 1745294911.6789
MEM 17.625000 1745294911.6801
MEM 17.781250 1745294911.6812
MEM 17.781250 1745294911.6824
MEM 17.937500 1745294911.6836
MEM 18.093750 1745294911.6847
MEM 18.250000 1745294911.6859
MEM 18.406250 1745294911.6870
MEM 18.562500 1745294911.6882
MEM 18.562500 1745294911.6893
MEM 18.875000 1745294911.6909
MEM 18.875000 1745294911.6921
MEM 19.031250 1745294911.6932
MEM 19.535156 1745294911.6966
MEM 19.535156 1745294911.6978
MEM 19.691406 1745294911.6989
MEM 20.042969 1745294911.7003
MEM 20.042969 1745294911.7015
MEM 20.199219 1745294911.7027
MEM 20.355469 1745294911.7039
MEM 20.355469 1745294911.7051
MEM 20.355469 1745294911.7063
MEM 20.511719 1745294911.7074
MEM 20.511719 1745294911.7086
MEM 20.511719 1745294911.7098
MEM 20.667969 1745294911.7109
MEM 20.824219 1745294911.7145
MEM 21.136719 1745294911.7158
