CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/275.py
MEM 4.546875 1745294912.0098
MEM 4.546875 1745294912.0135
MEM 5.398438 1745294912.0148
MEM 5.398438 1745294912.0160
MEM 6.472656 1745294912.0172
MEM 6.472656 1745294912.0183
MEM 6.628906 1745294912.0195
MEM 6.628906 1745294912.0207
MEM 6.949219 1745294912.0219
MEM 7.105469 1745294912.0231
MEM 7.281250 1745294912.0242
MEM 7.437500 1745294912.0254
MEM 7.996094 1745294912.0265
MEM 8.152344 1745294912.0277
MEM 8.308594 1745294912.0289
MEM 8.464844 1745294912.0300
MEM 8.777344 1745294912.0312
MEM 8.933594 1745294912.0323
MEM 8.933594 1745294912.0335
MEM 9.402344 1745294912.0346
MEM 9.558594 1745294912.0358
MEM 9.558594 1745294912.0369
MEM 10.027344 1745294912.0415
MEM 10.027344 1745294912.0427
MEM 10.027344 1745294912.0439
MEM 10.183594 1745294912.0450
MEM 10.339844 1745294912.0462
MEM 10.699219 1745294912.0473
MEM 11.011719 1745294912.0484
MEM 11.011719 1745294912.0496
MEM 11.011719 1745294912.0507
MEM 11.347656 1745294912.0519
MEM 11.347656 1745294912.0530
MEM 11.515625 1745294912.0542
MEM 11.996094 1745294912.0553
MEM 12.542969 1745294912.0564
MEM 14.058594 1745294912.0576
MEM 14.683594 1745294912.0587
MEM 14.683594 1745294912.0599
MEM 15.031250 1745294912.0610
MEM 15.742188 1745294912.0622
MEM 15.898438 1745294912.0633
MEM 16.054688 1745294912.0644
MEM 16.210938 1745294912.0656
MEM 16.367188 1745294912.0668
MEM 16.367188 1745294912.0680
MEM 16.523438 1745294912.0691
MEM 16.523438 1745294912.0703
MEM 16.679688 1745294912.0715
MEM 16.843750 1745294912.0726
MEM 16.843750 1745294912.0738
MEM 17.000000 1745294912.0750
MEM 17.156250 1745294912.0761
MEM 17.625000 1745294912.0795
MEM 17.625000 1745294912.0807
MEM 17.781250 1745294912.0819
MEM 17.937500 1745294912.0831
MEM 18.093750 1745294912.0842
MEM 18.250000 1745294912.0854
MEM 18.406250 1745294912.0866
MEM 18.562500 1745294912.0877
MEM 18.562500 1745294912.0889
MEM 18.875000 1745294912.0901
MEM 19.031250 1745294912.0912
MEM 19.187500 1745294912.0924
MEM 19.378906 1745294912.0936
MEM 19.378906 1745294912.0947
MEM 19.535156 1745294912.0959
MEM 19.691406 1745294912.0971
MEM 19.691406 1745294912.0983
MEM 20.042969 1745294912.0994
MEM 20.355469 1745294912.1035
MEM 20.511719 1745294912.1047
MEM 20.511719 1745294912.1059
MEM 20.511719 1745294912.1071
MEM 20.511719 1745294912.1082
MEM 20.667969 1745294912.1094
MEM 21.000000 1745294912.1106
MEM 21.156250 1745294912.1117
MEM 21.156250 1745294912.1129
MEM 21.312500 1745294912.1140
MEM 21.625000 1745294912.1152
MEM 21.781250 1745294912.1163
MEM 21.781250 1745294912.1175
MEM 21.937500 1745294912.1186
MEM 22.250000 1745294912.1198
MEM 22.250000 1745294912.1210
MEM 22.250000 1745294912.1221
MEM 22.250000 1745294912.1233
MEM 22.250000 1745294912.1244
MEM 22.250000 1745294912.1255
MEM 22.406250 1745294912.1267
MEM 22.406250 1745294912.1278
MEM 22.406250 1745294912.1289
MEM 22.718750 1745294912.1301
MEM 23.031250 1745294912.1312
MEM 23.187500 1745294912.1324
MEM 23.343750 1745294912.1335
MEM 23.656250 1745294912.1387
MEM 23.656250 1745294912.1399
MEM 23.656250 1745294912.1410
MEM 23.656250 1745294912.1422
MEM 23.656250 1745294912.1434
MEM 23.656250 1745294912.1446
MEM 23.656250 1745294912.1457
MEM 23.812500 1745294912.1468
MEM 23.968750 1745294912.1479
MEM 24.281250 1745294912.1491
MEM 24.281250 1745294912.1502
MEM 24.437500 1745294912.1513
MEM 24.437500 1745294912.1524
MEM 24.437500 1745294912.1536
MEM 24.437500 1745294912.1547
MEM 24.593750 1745294912.1558
MEM 24.593750 1745294912.1569
MEM 24.761719 1745294912.1581
MEM 24.917969 1745294912.1592
MEM 25.074219 1745294912.1603
MEM 25.074219 1745294912.1614
MEM 25.074219 1745294912.1626
MEM 25.074219 1745294912.1637
MEM 25.074219 1745294912.1648
MEM 25.074219 1745294912.1659
MEM 25.074219 1745294912.1670
MEM 25.074219 1745294912.1681
MEM 25.074219 1745294912.1693
MEM 25.074219 1745294912.1704
MEM 25.230469 1745294912.1715
MEM 25.542969 1745294912.1727
MEM 25.699219 1745294912.1739
MEM 26.218750 1745294912.1761
MEM 26.531250 1745294912.1811
MEM 26.687500 1745294912.1847
MEM 26.687500 1745294912.1862
MEM 26.843750 1745294912.1875
MEM 26.843750 1745294912.1887
