CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/81.py
MEM 5.339844 1745294911.3028
MEM 6.414062 1745294911.3040
MEM 6.570312 1745294911.3052
MEM 7.070312 1745294911.3063
MEM 7.226562 1745294911.3075
MEM 7.382812 1745294911.3087
MEM 7.750000 1745294911.3099
MEM 8.093750 1745294911.3110
MEM 8.250000 1745294911.3122
MEM 8.406250 1745294911.3134
MEM 8.718750 1745294911.3145
MEM 8.875000 1745294911.3157
MEM 8.875000 1745294911.3169
MEM 9.343750 1745294911.3180
MEM 9.500000 1745294911.3192
MEM 9.500000 1745294911.3204
MEM 9.656250 1745294911.3215
MEM 9.812500 1745294911.3227
MEM 9.968750 1745294911.3239
MEM 9.968750 1745294911.3250
MEM 9.968750 1745294911.3262
MEM 9.968750 1745294911.3274
MEM 10.285156 1745294911.3285
MEM 10.441406 1745294911.3297
MEM 10.441406 1745294911.3309
MEM 10.785156 1745294911.3320
MEM 11.097656 1745294911.3332
MEM 11.097656 1745294911.3344
MEM 11.738281 1745294911.3396
MEM 11.894531 1745294911.3408
MEM 11.894531 1745294911.3420
MEM 13.789062 1745294911.3432
MEM 14.765625 1745294911.3444
MEM 14.765625 1745294911.3455
MEM 14.765625 1745294911.3467
MEM 15.453125 1745294911.3479
MEM 15.765625 1745294911.3491
MEM 15.921875 1745294911.3503
MEM 16.078125 1745294911.3514
MEM 16.234375 1745294911.3526
MEM 16.390625 1745294911.3538
MEM 16.390625 1745294911.3549
MEM 16.546875 1745294911.3561
MEM 16.546875 1745294911.3573
MEM 16.703125 1745294911.3585
MEM 16.867188 1745294911.3596
MEM 16.867188 1745294911.3609
MEM 16.867188 1745294911.3621
MEM 16.867188 1745294911.3632
MEM 17.023438 1745294911.3644
MEM 17.023438 1745294911.3655
MEM 17.179688 1745294911.3668
MEM 17.335938 1745294911.3679
MEM 17.648438 1745294911.3692
MEM 17.648438 1745294911.3703
MEM 17.648438 1745294911.3715
MEM 17.960938 1745294911.3756
MEM 18.117188 1745294911.3768
MEM 18.273438 1745294911.3780
MEM 18.585938 1745294911.3792
MEM 18.585938 1745294911.3803
MEM 18.742188 1745294911.3815
MEM 18.898438 1745294911.3826
MEM 19.054688 1745294911.3838
MEM 19.402344 1745294911.3850
MEM 19.402344 1745294911.3862
MEM 19.558594 1745294911.3873
MEM 19.558594 1745294911.3885
MEM 19.714844 1745294911.3898
MEM 19.910156 1745294911.3909
MEM 20.226562 1745294911.3921
MEM 20.382812 1745294911.3932
MEM 20.382812 1745294911.3945
MEM 20.382812 1745294911.3957
MEM 20.539062 1745294911.4025
MEM 20.539062 1745294911.4037
MEM 20.539062 1745294911.4048
MEM 20.539062 1745294911.4060
MEM 20.695312 1745294911.4072
MEM 20.851562 1745294911.4083
MEM 21.175781 1745294911.4095
MEM 21.175781 1745294911.4106
MEM 21.332031 1745294911.4118
MEM 21.332031 1745294911.4130
MEM 21.488281 1745294911.4141
MEM 21.644531 1745294911.4153
MEM 21.800781 1745294911.4165
MEM 21.800781 1745294911.4177
MEM 22.269531 1745294911.4188
MEM 22.269531 1745294911.4200
MEM 22.269531 1745294911.4211
MEM 22.269531 1745294911.4223
MEM 22.269531 1745294911.4234
MEM 22.425781 1745294911.4245
MEM 22.425781 1745294911.4256
MEM 22.425781 1745294911.4268
MEM 22.582031 1745294911.4280
MEM 22.738281 1745294911.4291
MEM 22.738281 1745294911.4302
MEM 23.207031 1745294911.4314
MEM 23.363281 1745294911.4325
MEM 23.363281 1745294911.4337
MEM 23.363281 1745294911.4348
MEM 23.675781 1745294911.4360
MEM 23.675781 1745294911.4372
MEM 23.675781 1745294911.4384
MEM 23.675781 1745294911.4396
MEM 23.675781 1745294911.4407
MEM 23.675781 1745294911.4419
MEM 23.832031 1745294911.4456
MEM 23.832031 1745294911.4468
MEM 24.300781 1745294911.4480
MEM 24.300781 1745294911.4491
MEM 24.457031 1745294911.4503
MEM 24.457031 1745294911.4514
MEM 24.457031 1745294911.4526
MEM 24.613281 1745294911.4538
MEM 24.613281 1745294911.4549
MEM 24.613281 1745294911.4561
MEM 24.960938 1745294911.4572
MEM 25.117188 1745294911.4584
MEM 25.117188 1745294911.4595
MEM 25.117188 1745294911.4608
MEM 25.117188 1745294911.4620
MEM 25.117188 1745294911.4631
MEM 25.273438 1745294911.4642
MEM 25.429688 1745294911.4654
MEM 25.742188 1745294911.4666
MEM 25.898438 1745294911.4677
MEM 26.210938 1745294911.4705
MEM 26.367188 1745294911.4717
MEM 26.523438 1745294911.4729
MEM 26.523438 1745294911.4740
MEM 26.523438 1745294911.4752
MEM 26.679688 1745294911.4764
MEM 26.835938 1745294911.4775
MEM 26.835938 1745294911.4787
MEM 26.992188 1745294911.4798
MEM 26.992188 1745294911.4810
MEM 26.992188 1745294911.4822
MEM 27.148438 1745294911.4833
MEM 27.148438 1745294911.4845
MEM 27.304688 1745294911.4856
MEM 27.617188 1745294911.4885
MEM 27.617188 1745294911.4896
MEM 27.789062 1745294911.4908
MEM 27.945312 1745294911.4920
MEM 27.945312 1745294911.4931
MEM 28.101562 1745294911.4943
MEM 28.101562 1745294911.4955
MEM 28.101562 1745294911.4966
MEM 28.101562 1745294911.4978
MEM 28.257812 1745294911.4989
MEM 28.257812 1745294911.5001
MEM 28.257812 1745294911.5013
MEM 28.257812 1745294911.5024
MEM 28.414062 1745294911.5036
MEM 28.882812 1745294911.5075
MEM 29.039062 1745294911.5087
MEM 29.039062 1745294911.5099
MEM 29.195312 1745294911.5111
MEM 29.195312 1745294911.5122
MEM 29.195312 1745294911.5134
MEM 29.351562 1745294911.5146
MEM 30.425781 1745294911.5160
MEM 31.359375 1745294911.5171
MEM 31.515625 1745294911.5183
MEM 31.515625 1745294911.5195
MEM 31.515625 1745294911.5207
MEM 31.515625 1745294911.5219
MEM 31.515625 1745294911.5230
MEM 31.671875 1745294911.5241
MEM 31.828125 1745294911.5253
MEM 31.828125 1745294911.5264
MEM 31.984375 1745294911.5275
MEM 32.140625 1745294911.5287
MEM 32.296875 1745294911.5299
MEM 32.609375 1745294911.5310
MEM 33.078125 1745294911.5355
MEM 33.234375 1745294911.5368
MEM 33.234375 1745294911.5380
MEM 33.234375 1745294911.5392
MEM 33.234375 1745294911.5403
MEM 33.234375 1745294911.5415
MEM 33.234375 1745294911.5426
MEM 33.546875 1745294911.5437
MEM 33.703125 1745294911.5449
MEM 33.859375 1745294911.5461
MEM 33.859375 1745294911.5472
MEM 33.859375 1745294911.5484
MEM 33.859375 1745294911.5496
MEM 33.859375 1745294911.5507
MEM 34.015625 1745294911.5519
MEM 34.015625 1745294911.5530
MEM 34.015625 1745294911.5542
MEM 34.906250 1745294911.5554
MEM 35.062500 1745294911.5595
MEM 35.062500 1745294911.5607
MEM 35.062500 1745294911.5618
MEM 35.062500 1745294911.5630
MEM 35.062500 1745294911.5641
MEM 35.062500 1745294911.5653
MEM 35.218750 1745294911.5664
MEM 35.218750 1745294911.5676
MEM 35.218750 1745294911.5687
MEM 35.218750 1745294911.5699
MEM 35.218750 1745294911.5710
MEM 35.375000 1745294911.5722
MEM 35.375000 1745294911.5734
MEM 35.531250 1745294911.5745
MEM 36.625000 1745294911.5757
MEM 36.281250 1745294911.5769
MEM 36.437500 1745294911.5780
MEM 36.437500 1745294911.5792
MEM 36.593750 1745294911.5803
MEM 36.593750 1745294911.5815
MEM 36.750000 1745294911.5826
MEM 36.750000 1745294911.5838
MEM 36.906250 1745294911.5849
MEM 36.906250 1745294911.5861
MEM 37.062500 1745294911.5873
MEM 37.062500 1745294911.5884
MEM 37.531250 1745294911.5935
MEM 37.531250 1745294911.5947
MEM 37.687500 1745294911.5958
MEM 37.843750 1745294911.5970
MEM 37.843750 1745294911.5982
MEM 38.156250 1745294911.5993
MEM 38.312500 1745294911.6005
MEM 38.312500 1745294911.6016
MEM 38.312500 1745294911.6028
MEM 38.312500 1745294911.6040
MEM 38.468750 1745294911.6051
MEM 38.468750 1745294911.6063
MEM 38.625000 1745294911.6074
MEM 38.781250 1745294911.6086
MEM 38.937500 1745294911.6097
MEM 39.093750 1745294911.6109
MEM 39.093750 1745294911.6121
MEM 39.250000 1745294911.6133
MEM 39.250000 1745294911.6144
