CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/2009.py
MEM 4.820312 1745294911.5848
MEM 5.527344 1745294911.5860
MEM 5.527344 1745294911.5872
MEM 5.527344 1745294911.5884
MEM 5.527344 1745294911.5895
MEM 5.527344 1745294911.5907
MEM 5.527344 1745294911.5919
MEM 6.234375 1745294911.5930
MEM 6.570312 1745294911.5942
MEM 7.070312 1745294911.5954
MEM 7.226562 1745294911.5965
MEM 7.562500 1745294911.5977
MEM 7.750000 1745294911.5989
MEM 7.750000 1745294911.6000
MEM 7.750000 1745294911.6012
MEM 8.093750 1745294911.6024
MEM 8.250000 1745294911.6035
MEM 8.406250 1745294911.6047
MEM 8.562500 1745294911.6058
MEM 8.562500 1745294911.6070
MEM 8.562500 1745294911.6081
MEM 8.562500 1745294911.6093
MEM 8.718750 1745294911.6125
MEM 8.875000 1745294911.6137
MEM 9.187500 1745294911.6148
MEM 9.343750 1745294911.6160
MEM 9.343750 1745294911.6172
MEM 9.343750 1745294911.6183
MEM 9.500000 1745294911.6195
MEM 9.500000 1745294911.6206
MEM 9.656250 1745294911.6218
MEM 9.656250 1745294911.6229
MEM 9.656250 1745294911.6241
MEM 9.656250 1745294911.6253
MEM 9.812500 1745294911.6264
MEM 9.968750 1745294911.6276
MEM 9.968750 1745294911.6287
MEM 10.128906 1745294911.6299
MEM 10.128906 1745294911.6310
MEM 10.128906 1745294911.6335
MEM 10.128906 1745294911.6346
MEM 10.128906 1745294911.6358
MEM 10.285156 1745294911.6370
MEM 10.441406 1745294911.6381
MEM 10.441406 1745294911.6393
MEM 10.441406 1745294911.6404
MEM 10.441406 1745294911.6416
MEM 10.785156 1745294911.6427
MEM 11.097656 1745294911.6439
MEM 11.097656 1745294911.6451
MEM 11.097656 1745294911.6462
MEM 11.425781 1745294911.6505
MEM 11.425781 1745294911.6517
MEM 11.738281 1745294911.6529
MEM 11.894531 1745294911.6540
MEM 12.050781 1745294911.6552
MEM 12.050781 1745294911.6564
MEM 12.050781 1745294911.6575
MEM 12.917969 1745294911.6587
MEM 14.214844 1745294911.6599
MEM 14.683594 1745294911.6610
MEM 14.683594 1745294911.6622
MEM 14.683594 1745294911.6634
MEM 14.683594 1745294911.6645
MEM 14.683594 1745294911.6657
MEM 15.031250 1745294911.6669
MEM 15.429688 1745294911.6680
MEM 15.742188 1745294911.6692
MEM 15.742188 1745294911.6704
MEM 15.742188 1745294911.6715
MEM 15.898438 1745294911.6727
MEM 16.054688 1745294911.6738
MEM 16.054688 1745294911.6750
MEM 16.054688 1745294911.6762
MEM 16.054688 1745294911.6774
MEM 16.210938 1745294911.6785
MEM 16.367188 1745294911.6797
MEM 16.523438 1745294911.6825
MEM 16.679688 1745294911.6836
MEM 16.843750 1745294911.6848
MEM 16.843750 1745294911.6860
MEM 16.843750 1745294911.6871
MEM 16.843750 1745294911.6883
MEM 16.843750 1745294911.6895
MEM 16.843750 1745294911.6906
MEM 16.843750 1745294911.6918
MEM 16.843750 1745294911.6930
MEM 16.843750 1745294911.6941
MEM 17.156250 1745294911.6953
MEM 17.156250 1745294911.6965
MEM 17.625000 1745294911.6976
MEM 17.625000 1745294911.7005
MEM 17.625000 1745294911.7017
MEM 17.625000 1745294911.7028
MEM 17.625000 1745294911.7040
MEM 17.781250 1745294911.7052
MEM 17.937500 1745294911.7063
MEM 17.937500 1745294911.7075
MEM 17.937500 1745294911.7086
MEM 17.937500 1745294911.7098
MEM 17.937500 1745294911.7110
MEM 18.093750 1745294911.7121
MEM 18.250000 1745294911.7133
MEM 18.250000 1745294911.7145
MEM 18.250000 1745294911.7156
MEM 18.562500 1745294911.7185
MEM 18.562500 1745294911.7197
MEM 18.562500 1745294911.7208
MEM 18.562500 1745294911.7220
MEM 18.718750 1745294911.7232
MEM 18.875000 1745294911.7243
MEM 18.875000 1745294911.7255
MEM 18.875000 1745294911.7266
MEM 19.031250 1745294911.7278
MEM 19.031250 1745294911.7289
MEM 19.363281 1745294911.7301
MEM 19.363281 1745294911.7313
MEM 19.363281 1745294911.7324
MEM 19.363281 1745294911.7336
MEM 19.519531 1745294911.7365
MEM 19.519531 1745294911.7377
MEM 19.675781 1745294911.7388
MEM 19.675781 1745294911.7400
MEM 19.871094 1745294911.7411
MEM 20.027344 1745294911.7423
MEM 20.027344 1745294911.7435
MEM 20.027344 1745294911.7446
MEM 20.027344 1745294911.7458
MEM 20.183594 1745294911.7470
MEM 20.183594 1745294911.7481
MEM 20.339844 1745294911.7493
MEM 20.339844 1745294911.7505
MEM 20.339844 1745294911.7516
MEM 20.339844 1745294911.7545
MEM 20.339844 1745294911.7557
MEM 20.496094 1745294911.7569
MEM 20.496094 1745294911.7580
MEM 20.496094 1745294911.7592
MEM 20.496094 1745294911.7604
MEM 20.496094 1745294911.7616
MEM 20.652344 1745294911.7627
MEM 20.808594 1745294911.7639
MEM 20.808594 1745294911.7650
MEM 20.808594 1745294911.7662
MEM 20.964844 1745294911.7674
MEM 20.964844 1745294911.7685
MEM 20.964844 1745294911.7697
MEM 21.121094 1745294911.7715
MEM 21.121094 1745294911.7727
MEM 21.121094 1745294911.7739
MEM 21.121094 1745294911.7750
MEM 21.433594 1745294911.7762
MEM 21.589844 1745294911.7795
MEM 21.589844 1745294911.7807
MEM 21.589844 1745294911.7819
MEM 21.589844 1745294911.7830
MEM 21.902344 1745294911.7842
MEM 21.902344 1745294911.7854
MEM 22.058594 1745294911.7866
MEM 22.058594 1745294911.7878
MEM 22.058594 1745294911.7889
MEM 22.058594 1745294911.7901
MEM 22.058594 1745294911.7912
MEM 22.058594 1745294911.7924
MEM 22.058594 1745294911.7936
