CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/1150.py
MEM 4.234375 1745294911.3702
MEM 4.234375 1745294911.3716
MEM 6.472656 1745294911.3795
MEM 6.628906 1745294911.3807
MEM 6.628906 1745294911.3819
MEM 6.949219 1745294911.3830
MEM 6.949219 1745294911.3842
MEM 7.105469 1745294911.3854
MEM 7.105469 1745294911.3866
MEM 7.281250 1745294911.3878
MEM 7.281250 1745294911.3889
MEM 7.437500 1745294911.3902
MEM 7.437500 1745294911.3913
MEM 7.808594 1745294911.3925
MEM 7.808594 1745294911.3937
MEM 8.152344 1745294911.3949
MEM 8.152344 1745294911.3961
MEM 8.152344 1745294911.3973
MEM 8.152344 1745294911.3984
MEM 8.308594 1745294911.3996
MEM 8.308594 1745294911.4007
MEM 8.464844 1745294911.4019
MEM 8.777344 1745294911.4055
MEM 8.933594 1745294911.4067
MEM 9.246094 1745294911.4078
MEM 9.402344 1745294911.4090
MEM 9.558594 1745294911.4102
MEM 9.558594 1745294911.4114
MEM 9.714844 1745294911.4126
MEM 9.714844 1745294911.4138
MEM 9.871094 1745294911.4149
MEM 9.871094 1745294911.4161
MEM 9.871094 1745294911.4172
MEM 9.871094 1745294911.4184
MEM 10.027344 1745294911.4196
MEM 10.027344 1745294911.4207
MEM 10.183594 1745294911.4219
MEM 10.339844 1745294911.4230
MEM 10.496094 1745294911.4242
MEM 10.859375 1745294911.4253
MEM 10.859375 1745294911.4264
MEM 10.859375 1745294911.4276
MEM 11.015625 1745294911.4288
MEM 11.015625 1745294911.4300
MEM 11.015625 1745294911.4311
MEM 11.343750 1745294911.4323
MEM 11.343750 1745294911.4335
MEM 11.656250 1745294911.4346
MEM 11.656250 1745294911.4358
MEM 11.812500 1745294911.4370
MEM 13.503906 1745294911.4382
MEM 13.976562 1745294911.4395
MEM 14.445312 1745294911.4415
MEM 14.601562 1745294911.4427
MEM 14.792969 1745294911.4439
MEM 15.191406 1745294911.4451
MEM 15.660156 1745294911.4463
MEM 15.816406 1745294911.4474
MEM 16.285156 1745294911.4526
MEM 16.285156 1745294911.4539
MEM 16.285156 1745294911.4551
MEM 16.441406 1745294911.4563
MEM 16.441406 1745294911.4575
MEM 16.761719 1745294911.4586
MEM 16.761719 1745294911.4598
MEM 16.761719 1745294911.4610
MEM 16.917969 1745294911.4622
MEM 16.917969 1745294911.4633
MEM 17.074219 1745294911.4644
MEM 17.230469 1745294911.4656
MEM 17.542969 1745294911.4668
MEM 17.542969 1745294911.4679
MEM 17.542969 1745294911.4691
MEM 17.542969 1745294911.4702
MEM 17.699219 1745294911.4714
MEM 17.855469 1745294911.4725
MEM 18.167969 1745294911.4737
MEM 18.324219 1745294911.4749
MEM 18.636719 1745294911.4785
MEM 18.792969 1745294911.4796
MEM 19.140625 1745294911.4808
MEM 19.296875 1745294911.4820
MEM 19.296875 1745294911.4832
MEM 19.453125 1745294911.4843
MEM 19.609375 1745294911.4855
MEM 19.804688 1745294911.4866
MEM 20.117188 1745294911.4878
MEM 20.117188 1745294911.4890
MEM 20.273438 1745294911.4901
MEM 20.273438 1745294911.4913
MEM 20.273438 1745294911.4925
MEM 20.429688 1745294911.4936
MEM 20.429688 1745294911.4948
MEM 20.742188 1745294911.4960
MEM 20.742188 1745294911.4971
MEM 20.898438 1745294911.4983
MEM 21.054688 1745294911.4994
MEM 21.054688 1745294911.5006
MEM 21.367188 1745294911.5018
MEM 21.992188 1745294911.5065
MEM 21.992188 1745294911.5077
MEM 21.992188 1745294911.5089
MEM 21.992188 1745294911.5101
MEM 22.148438 1745294911.5113
MEM 22.308594 1745294911.5125
MEM 22.308594 1745294911.5137
MEM 22.308594 1745294911.5149
MEM 22.464844 1745294911.5162
MEM 22.621094 1745294911.5174
MEM 22.929688 1745294911.5185
MEM 23.085938 1745294911.5198
MEM 23.085938 1745294911.5209
MEM 23.242188 1745294911.5221
MEM 23.398438 1745294911.5239
MEM 23.398438 1745294911.5251
MEM 23.398438 1745294911.5263
MEM 23.554688 1745294911.5287
MEM 23.554688 1745294911.5299
MEM 23.710938 1745294911.5311
MEM 24.179688 1745294911.5323
MEM 24.179688 1745294911.5335
MEM 24.179688 1745294911.5347
MEM 24.179688 1745294911.5360
MEM 24.335938 1745294911.5371
MEM 24.335938 1745294911.5383
MEM 24.335938 1745294911.5394
MEM 24.492188 1745294911.5406
MEM 24.820312 1745294911.5417
MEM 24.976562 1745294911.5429
MEM 24.976562 1745294911.5440
MEM 25.132812 1745294911.5452
MEM 25.132812 1745294911.5464
MEM 25.445312 1745294911.5506
MEM 25.601562 1745294911.5518
MEM 25.757812 1745294911.5529
MEM 25.757812 1745294911.5541
MEM 25.914062 1745294911.5552
MEM 26.121094 1745294911.5564
MEM 26.433594 1745294911.5577
MEM 26.433594 1745294911.5589
MEM 26.589844 1745294911.5601
MEM 26.746094 1745294911.5612
MEM 26.746094 1745294911.5624
MEM 26.746094 1745294911.5635
MEM 26.902344 1745294911.5647
MEM 27.058594 1745294911.5659
MEM 27.058594 1745294911.5671
MEM 27.214844 1745294911.5683
MEM 27.214844 1745294911.5694
MEM 27.371094 1745294911.5706
MEM 27.371094 1745294911.5718
MEM 27.527344 1745294911.5730
MEM 27.683594 1745294911.5743
MEM 27.683594 1745294911.5755
MEM 27.839844 1745294911.5766
MEM 27.839844 1745294911.5778
MEM 27.839844 1745294911.5790
MEM 27.996094 1745294911.5801
MEM 27.996094 1745294911.5813
MEM 27.996094 1745294911.5824
MEM 28.152344 1745294911.5838
MEM 28.152344 1745294911.5860
MEM 28.152344 1745294911.5871
MEM 28.308594 1745294911.5883
MEM 28.464844 1745294911.5895
MEM 28.777344 1745294911.5944
MEM 29.089844 1745294911.5956
MEM 29.089844 1745294911.5969
MEM 30.164062 1745294911.5981
MEM 31.253906 1745294911.5993
MEM 31.425781 1745294911.6004
MEM 31.582031 1745294911.6016
MEM 31.582031 1745294911.6027
MEM 31.738281 1745294911.6039
MEM 31.894531 1745294911.6050
MEM 31.894531 1745294911.6063
MEM 32.050781 1745294911.6075
MEM 32.207031 1745294911.6086
MEM 32.363281 1745294911.6098
MEM 32.519531 1745294911.6109
MEM 32.675781 1745294911.6121
MEM 32.832031 1745294911.6132
MEM 32.988281 1745294911.6144
MEM 33.144531 1745294911.6157
MEM 33.144531 1745294911.6169
MEM 33.300781 1745294911.6180
MEM 33.300781 1745294911.6192
MEM 33.300781 1745294911.6203
MEM 33.613281 1745294911.6215
MEM 33.769531 1745294911.6226
MEM 33.925781 1745294911.6240
MEM 33.925781 1745294911.6251
MEM 33.925781 1745294911.6263
MEM 34.082031 1745294911.6305
MEM 34.738281 1745294911.6317
MEM 34.738281 1745294911.6330
MEM 34.738281 1745294911.6342
