CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/704.py
MEM 0.535156 1745294911.3000
MEM 4.535156 1745294911.3020
MEM 5.738281 1745294911.3055
MEM 6.261719 1745294911.3067
MEM 6.597656 1745294911.3079
MEM 7.097656 1745294911.3091
MEM 7.097656 1745294911.3103
MEM 7.097656 1745294911.3115
MEM 7.253906 1745294911.3127
MEM 7.253906 1745294911.3139
MEM 7.589844 1745294911.3151
MEM 8.121094 1745294911.3163
MEM 8.121094 1745294911.3174
MEM 8.121094 1745294911.3186
MEM 8.121094 1745294911.3198
MEM 8.277344 1745294911.3210
MEM 8.589844 1745294911.3222
MEM 8.589844 1745294911.3234
MEM 8.902344 1745294911.3275
MEM 9.214844 1745294911.3287
MEM 9.371094 1745294911.3299
MEM 9.527344 1745294911.3311
MEM 9.527344 1745294911.3322
MEM 9.683594 1745294911.3334
MEM 9.683594 1745294911.3346
MEM 9.839844 1745294911.3359
MEM 9.839844 1745294911.3370
MEM 9.839844 1745294911.3382
MEM 9.839844 1745294911.3393
MEM 9.839844 1745294911.3405
MEM 9.996094 1745294911.3417
MEM 10.152344 1745294911.3428
MEM 10.308594 1745294911.3440
MEM 10.464844 1745294911.3452
MEM 10.777344 1745294911.3464
MEM 10.777344 1745294911.3476
MEM 10.777344 1745294911.3488
MEM 11.117188 1745294911.3500
MEM 11.273438 1745294911.3512
MEM 11.437500 1745294911.3524
MEM 12.660156 1745294911.3565
MEM 12.660156 1745294911.3577
MEM 12.660156 1745294911.3589
MEM 12.660156 1745294911.3601
MEM 13.484375 1745294911.3613
MEM 13.957031 1745294911.3625
MEM 14.269531 1745294911.3636
MEM 14.425781 1745294911.3648
MEM 14.425781 1745294911.3659
MEM 14.425781 1745294911.3671
MEM 14.425781 1745294911.3682
MEM 15.171875 1745294911.3696
MEM 15.171875 1745294911.3707
MEM 15.171875 1745294911.3719
MEM 15.171875 1745294911.3730
MEM 15.171875 1745294911.3742
MEM 15.171875 1745294911.3753
MEM 15.328125 1745294911.3764
MEM 15.640625 1745294911.3776
MEM 15.796875 1745294911.3788
MEM 15.796875 1745294911.3799
MEM 15.796875 1745294911.3811
MEM 15.796875 1745294911.3823
MEM 15.953125 1745294911.3835
MEM 16.109375 1745294911.3885
MEM 16.109375 1745294911.3898
MEM 16.265625 1745294911.3909
MEM 16.265625 1745294911.3921
MEM 16.421875 1745294911.3933
MEM 16.421875 1745294911.3945
MEM 16.585938 1745294911.3957
MEM 16.585938 1745294911.3968
MEM 16.585938 1745294911.3980
MEM 16.585938 1745294911.3991
MEM 16.585938 1745294911.4003
MEM 16.585938 1745294911.4015
MEM 16.585938 1745294911.4026
MEM 16.585938 1745294911.4038
MEM 16.585938 1745294911.4050
MEM 16.585938 1745294911.4062
MEM 16.742188 1745294911.4074
MEM 16.898438 1745294911.4085
MEM 17.054688 1745294911.4097
MEM 17.054688 1745294911.4110
MEM 17.054688 1745294911.4121
MEM 17.367188 1745294911.4133
MEM 17.367188 1745294911.4145
MEM 17.367188 1745294911.4156
MEM 17.367188 1745294911.4168
MEM 17.367188 1745294911.4180
MEM 17.367188 1745294911.4192
MEM 17.367188 1745294911.4204
MEM 17.367188 1745294911.4215
MEM 17.523438 1745294911.4245
MEM 17.523438 1745294911.4257
MEM 17.523438 1745294911.4269
MEM 17.523438 1745294911.4281
MEM 17.679688 1745294911.4292
MEM 17.835938 1745294911.4304
MEM 17.835938 1745294911.4315
MEM 17.835938 1745294911.4327
MEM 17.835938 1745294911.4339
MEM 17.992188 1745294911.4351
MEM 18.304688 1745294911.4389
MEM 18.304688 1745294911.4401
MEM 18.304688 1745294911.4412
MEM 18.304688 1745294911.4424
MEM 18.460938 1745294911.4436
MEM 18.617188 1745294911.4447
MEM 18.617188 1745294911.4459
MEM 18.617188 1745294911.4470
MEM 18.617188 1745294911.4481
MEM 18.617188 1745294911.4493
MEM 18.773438 1745294911.4505
MEM 19.121094 1745294911.4516
MEM 19.121094 1745294911.4528
MEM 19.277344 1745294911.4544
MEM 19.277344 1745294911.4556
MEM 19.277344 1745294911.4567
MEM 19.277344 1745294911.4579
MEM 19.277344 1745294911.4590
MEM 19.433594 1745294911.4602
MEM 19.628906 1745294911.4618
MEM 19.945312 1745294911.4657
MEM 19.945312 1745294911.4669
MEM 20.101562 1745294911.4681
MEM 20.101562 1745294911.4693
MEM 20.101562 1745294911.4704
MEM 20.101562 1745294911.4716
MEM 20.101562 1745294911.4728
MEM 20.101562 1745294911.4739
MEM 20.257812 1745294911.4751
MEM 20.257812 1745294911.4763
MEM 20.257812 1745294911.4775
MEM 20.257812 1745294911.4790
MEM 20.257812 1745294911.4803
MEM 20.570312 1745294911.4814
MEM 20.738281 1745294911.4826
MEM 20.738281 1745294911.4848
MEM 20.738281 1745294911.4859
MEM 20.894531 1745294911.4871
MEM 21.050781 1745294911.4895
MEM 21.050781 1745294911.4907
MEM 21.050781 1745294911.4919
MEM 21.207031 1745294911.4930
MEM 21.363281 1745294911.4942
MEM 21.519531 1745294911.4954
MEM 21.519531 1745294911.4966
MEM 21.832031 1745294911.4979
MEM 21.988281 1745294911.4991
MEM 21.988281 1745294911.5004
MEM 21.988281 1745294911.5016
MEM 21.988281 1745294911.5028
MEM 21.988281 1745294911.5068
MEM 22.144531 1745294911.5080
MEM 22.144531 1745294911.5091
MEM 22.144531 1745294911.5103
MEM 22.144531 1745294911.5115
MEM 22.144531 1745294911.5126
MEM 22.144531 1745294911.5138
MEM 22.300781 1745294911.5150
MEM 22.457031 1745294911.5162
MEM 22.457031 1745294911.5196
MEM 22.613281 1745294911.5208
MEM 22.925781 1745294911.5220
MEM 22.925781 1745294911.5231
MEM 22.925781 1745294911.5242
MEM 22.925781 1745294911.5254
MEM 22.925781 1745294911.5266
MEM 23.082031 1745294911.5277
MEM 23.238281 1745294911.5289
MEM 23.238281 1745294911.5315
MEM 23.238281 1745294911.5326
MEM 23.394531 1745294911.5338
MEM 23.394531 1745294911.5350
MEM 23.394531 1745294911.5362
MEM 23.394531 1745294911.5374
MEM 23.394531 1745294911.5385
MEM 23.394531 1745294911.5397
MEM 23.394531 1745294911.5408
MEM 23.550781 1745294911.5419
MEM 23.550781 1745294911.5431
MEM 23.550781 1745294911.5442
MEM 23.550781 1745294911.5453
MEM 24.019531 1745294911.5505
MEM 24.019531 1745294911.5517
MEM 24.175781 1745294911.5530
MEM 24.175781 1745294911.5542
MEM 24.175781 1745294911.5553
MEM 24.175781 1745294911.5565
MEM 24.175781 1745294911.5577
MEM 24.332031 1745294911.5588
MEM 24.539062 1745294911.5600
MEM 24.695312 1745294911.5611
MEM 24.695312 1745294911.5624
MEM 24.695312 1745294911.5636
MEM 24.695312 1745294911.5648
MEM 24.851562 1745294911.5659
MEM 24.851562 1745294911.5671
MEM 24.851562 1745294911.5682
MEM 24.851562 1745294911.5695
