CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/35.py
MEM 5.210938 1745294911.5698
MEM 5.761719 1745294911.5710
MEM 5.761719 1745294911.5722
MEM 5.761719 1745294911.5734
MEM 5.761719 1745294911.5746
MEM 5.761719 1745294911.5758
MEM 6.472656 1745294911.5770
MEM 6.628906 1745294911.5782
MEM 7.105469 1745294911.5794
MEM 7.281250 1745294911.5805
MEM 7.621094 1745294911.5817
MEM 8.152344 1745294911.5829
MEM 8.308594 1745294911.5841
MEM 8.464844 1745294911.5853
MEM 8.777344 1745294911.5865
MEM 8.933594 1745294911.5877
MEM 9.246094 1745294911.5889
MEM 9.402344 1745294911.5900
MEM 10.027344 1745294911.5945
MEM 10.027344 1745294911.5957
MEM 10.027344 1745294911.5969
MEM 10.183594 1745294911.5981
MEM 10.550781 1745294911.5992
MEM 10.707031 1745294911.6004
MEM 11.019531 1745294911.6016
MEM 11.019531 1745294911.6028
MEM 11.359375 1745294911.6039
MEM 11.359375 1745294911.6051
MEM 11.523438 1745294911.6062
MEM 12.003906 1745294911.6074
MEM 13.050781 1745294911.6086
MEM 14.535156 1745294911.6098
MEM 14.691406 1745294911.6110
MEM 14.691406 1745294911.6122
MEM 15.437500 1745294911.6134
MEM 15.906250 1745294911.6146
MEM 16.062500 1745294911.6157
MEM 16.218750 1745294911.6169
MEM 16.375000 1745294911.6181
MEM 16.375000 1745294911.6193
MEM 16.531250 1745294911.6205
MEM 16.687500 1745294911.6216
MEM 16.851562 1745294911.6228
MEM 17.164062 1745294911.6265
MEM 17.476562 1745294911.6277
MEM 17.632812 1745294911.6289
MEM 17.632812 1745294911.6301
MEM 17.789062 1745294911.6313
MEM 17.945312 1745294911.6325
MEM 18.101562 1745294911.6337
MEM 18.414062 1745294911.6348
MEM 18.570312 1745294911.6361
MEM 18.726562 1745294911.6373
MEM 18.882812 1745294911.6385
MEM 19.039062 1745294911.6396
MEM 19.386719 1745294911.6408
MEM 19.542969 1745294911.6420
MEM 19.542969 1745294911.6432
MEM 19.894531 1745294911.6444
MEM 20.050781 1745294911.6456
MEM 20.207031 1745294911.6467
MEM 20.523438 1745294911.6515
MEM 20.679688 1745294911.6527
MEM 21.160156 1745294911.6539
MEM 21.160156 1745294911.6551
MEM 21.316406 1745294911.6563
MEM 21.628906 1745294911.6575
MEM 21.785156 1745294911.6587
MEM 21.785156 1745294911.6598
MEM 22.253906 1745294911.6610
MEM 22.253906 1745294911.6622
MEM 22.253906 1745294911.6634
MEM 22.410156 1745294911.6646
MEM 22.410156 1745294911.6658
MEM 22.410156 1745294911.6670
MEM 22.722656 1745294911.6681
MEM 23.035156 1745294911.6693
MEM 23.347656 1745294911.6705
MEM 23.347656 1745294911.6717
MEM 23.660156 1745294911.6728
MEM 23.660156 1745294911.6740
MEM 23.660156 1745294911.6752
MEM 23.660156 1745294911.6764
MEM 23.816406 1745294911.6776
MEM 23.972656 1745294911.6787
MEM 24.285156 1745294911.6799
MEM 24.441406 1745294911.6811
MEM 24.597656 1745294911.6835
MEM 24.597656 1745294911.6847
MEM 24.921875 1745294911.6859
MEM 25.078125 1745294911.6871
MEM 25.078125 1745294911.6883
MEM 25.078125 1745294911.6894
MEM 25.234375 1745294911.6906
MEM 25.390625 1745294911.6918
MEM 25.859375 1745294911.6930
MEM 26.484375 1745294911.6975
MEM 26.484375 1745294911.6987
MEM 26.484375 1745294911.6999
MEM 26.640625 1745294911.7011
MEM 26.796875 1745294911.7023
MEM 26.796875 1745294911.7035
MEM 26.953125 1745294911.7047
MEM 26.953125 1745294911.7059
MEM 27.109375 1745294911.7071
MEM 27.109375 1745294911.7083
MEM 27.265625 1745294911.7094
MEM 27.421875 1745294911.7106
MEM 27.578125 1745294911.7118
MEM 27.761719 1745294911.7130
MEM 27.917969 1745294911.7142
MEM 27.917969 1745294911.7154
MEM 28.074219 1745294911.7166
MEM 28.074219 1745294911.7178
MEM 28.074219 1745294911.7190
MEM 28.230469 1745294911.7202
MEM 28.230469 1745294911.7215
MEM 28.230469 1745294911.7237
MEM 28.386719 1745294911.7249
MEM 28.386719 1745294911.7261
MEM 28.699219 1745294911.7273
MEM 28.855469 1745294911.7285
MEM 29.011719 1745294911.7297
MEM 29.167969 1745294911.7309
MEM 29.167969 1745294911.7335
MEM 29.324219 1745294911.7347
MEM 31.152344 1745294911.7359
MEM 31.488281 1745294911.7371
MEM 31.488281 1745294911.7383
MEM 31.488281 1745294911.7395
MEM 31.644531 1745294911.7406
MEM 32.113281 1745294911.7445
MEM 32.425781 1745294911.7458
MEM 32.582031 1745294911.7470
MEM 32.738281 1745294911.7482
MEM 32.894531 1745294911.7494
MEM 33.207031 1745294911.7505
MEM 33.207031 1745294911.7517
MEM 33.207031 1745294911.7529
MEM 33.207031 1745294911.7541
MEM 33.363281 1745294911.7553
MEM 33.675781 1745294911.7565
MEM 33.832031 1745294911.7577
MEM 33.832031 1745294911.7589
MEM 33.832031 1745294911.7601
MEM 33.832031 1745294911.7618
MEM 33.988281 1745294911.7630
MEM 34.878906 1745294911.7643
MEM 34.878906 1745294911.7655
MEM 35.035156 1745294911.7666
MEM 35.035156 1745294911.7678
MEM 35.191406 1745294911.7725
MEM 35.191406 1745294911.7738
MEM 35.347656 1745294911.7750
MEM 35.347656 1745294911.7762
MEM 35.503906 1745294911.7774
MEM 36.285156 1745294911.7786
MEM 36.253906 1745294911.7797
MEM 36.410156 1745294911.7809
MEM 36.410156 1745294911.7821
MEM 36.566406 1745294911.7833
MEM 36.566406 1745294911.7845
MEM 36.722656 1745294911.7857
MEM 36.878906 1745294911.7869
MEM 36.878906 1745294911.7881
MEM 37.035156 1745294911.7893
MEM 37.191406 1745294911.7913
MEM 37.347656 1745294911.7925
MEM 37.347656 1745294911.7937
MEM 37.503906 1745294911.7949
MEM 37.660156 1745294911.7960
MEM 37.660156 1745294911.7972
MEM 37.816406 1745294911.7990
MEM 38.128906 1745294911.8002
MEM 38.285156 1745294911.8013
MEM 38.285156 1745294911.8025
MEM 38.597656 1745294911.8075
MEM 38.910156 1745294911.8088
MEM 39.066406 1745294911.8100
