CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/1539.py
MEM 0.535156 1745294911.4343
MEM 5.707031 1745294911.4387
MEM 6.566406 1745294911.4398
MEM 6.886719 1745294911.4410
MEM 7.222656 1745294911.4421
MEM 7.222656 1745294911.4433
MEM 7.558594 1745294911.4445
MEM 7.933594 1745294911.4456
MEM 8.089844 1745294911.4468
MEM 8.246094 1745294911.4479
MEM 8.402344 1745294911.4491
MEM 8.714844 1745294911.4503
MEM 8.871094 1745294911.4514
MEM 9.339844 1745294911.4543
MEM 9.496094 1745294911.4555
MEM 9.496094 1745294911.4566
MEM 9.652344 1745294911.4579
MEM 9.808594 1745294911.4591
MEM 9.964844 1745294911.4603
MEM 9.964844 1745294911.4615
MEM 9.964844 1745294911.4627
MEM 10.433594 1745294911.4659
MEM 10.589844 1745294911.4671
MEM 11.089844 1745294911.4683
MEM 11.089844 1745294911.4694
MEM 11.089844 1745294911.4706
MEM 11.417969 1745294911.4717
MEM 11.417969 1745294911.4729
MEM 11.886719 1745294911.4741
MEM 11.886719 1745294911.4753
MEM 13.726562 1745294911.4764
MEM 14.542969 1745294911.4776
MEM 14.699219 1745294911.4790
MEM 14.890625 1745294911.4802
MEM 15.445312 1745294911.4815
MEM 15.914062 1745294911.4827
MEM 16.070312 1745294911.4846
MEM 16.226562 1745294911.4858
MEM 16.382812 1745294911.4870
MEM 16.539062 1745294911.4897
MEM 16.695312 1745294911.4908
MEM 16.859375 1745294911.4920
MEM 16.859375 1745294911.4932
MEM 17.015625 1745294911.4943
MEM 17.171875 1745294911.4955
MEM 17.328125 1745294911.4966
MEM 17.640625 1745294911.4978
MEM 17.640625 1745294911.4990
MEM 17.640625 1745294911.5002
MEM 17.796875 1745294911.5013
MEM 17.953125 1745294911.5025
MEM 18.578125 1745294911.5066
MEM 18.578125 1745294911.5078
MEM 18.890625 1745294911.5090
MEM 19.046875 1745294911.5101
MEM 19.394531 1745294911.5113
MEM 19.394531 1745294911.5125
MEM 19.550781 1745294911.5137
MEM 19.550781 1745294911.5152
MEM 19.707031 1745294911.5164
MEM 20.222656 1745294911.5175
MEM 20.378906 1745294911.5187
MEM 20.378906 1745294911.5199
MEM 20.378906 1745294911.5210
MEM 20.378906 1745294911.5221
MEM 20.535156 1745294911.5233
MEM 20.535156 1745294911.5246
MEM 20.847656 1745294911.5285
MEM 21.160156 1745294911.5297
MEM 21.316406 1745294911.5308
MEM 21.316406 1745294911.5320
MEM 21.628906 1745294911.5333
MEM 21.785156 1745294911.5347
MEM 21.785156 1745294911.5359
MEM 22.253906 1745294911.5370
MEM 22.253906 1745294911.5382
MEM 22.253906 1745294911.5393
MEM 22.253906 1745294911.5404
MEM 22.253906 1745294911.5416
MEM 22.410156 1745294911.5427
MEM 22.410156 1745294911.5439
MEM 22.566406 1745294911.5450
MEM 22.722656 1745294911.5462
MEM 23.191406 1745294911.5476
MEM 23.347656 1745294911.5487
MEM 23.660156 1745294911.5525
MEM 23.660156 1745294911.5537
MEM 23.660156 1745294911.5549
MEM 23.660156 1745294911.5561
MEM 23.816406 1745294911.5585
MEM 24.285156 1745294911.5598
MEM 24.441406 1745294911.5609
MEM 24.441406 1745294911.5621
MEM 24.597656 1745294911.5633
MEM 24.597656 1745294911.5644
MEM 25.101562 1745294911.5658
MEM 25.257812 1745294911.5669
MEM 25.257812 1745294911.5681
MEM 25.257812 1745294911.5693
MEM 25.414062 1745294911.5705
MEM 25.570312 1745294911.5718
MEM 25.726562 1745294911.5729
MEM 26.039062 1745294911.5750
MEM 26.507812 1745294911.5795
MEM 26.664062 1745294911.5807
MEM 26.664062 1745294911.5819
MEM 26.820312 1745294911.5831
MEM 26.820312 1745294911.5845
MEM 26.976562 1745294911.5858
MEM 26.976562 1745294911.5870
MEM 27.132812 1745294911.5882
MEM 27.132812 1745294911.5894
MEM 27.289062 1745294911.5905
MEM 27.289062 1745294911.5917
MEM 27.445312 1745294911.5929
MEM 27.601562 1745294911.5943
MEM 27.945312 1745294911.5955
MEM 27.945312 1745294911.5966
MEM 27.945312 1745294911.5978
MEM 28.101562 1745294911.5989
MEM 28.101562 1745294911.6001
MEM 28.101562 1745294911.6013
MEM 28.257812 1745294911.6024
MEM 28.257812 1745294911.6038
MEM 28.414062 1745294911.6066
MEM 28.414062 1745294911.6078
MEM 28.726562 1745294911.6090
MEM 28.882812 1745294911.6101
MEM 29.039062 1745294911.6116
MEM 29.195312 1745294911.6127
MEM 29.195312 1745294911.6143
MEM 29.351562 1745294911.6166
MEM 30.632812 1745294911.6177
MEM 31.359375 1745294911.6189
MEM 31.515625 1745294911.6202
MEM 31.515625 1745294911.6215
MEM 31.984375 1745294911.6255
MEM 32.140625 1745294911.6267
MEM 32.140625 1745294911.6279
MEM 32.609375 1745294911.6291
MEM 32.765625 1745294911.6306
MEM 32.921875 1745294911.6319
MEM 33.078125 1745294911.6331
MEM 33.234375 1745294911.6342
MEM 33.234375 1745294911.6354
MEM 33.234375 1745294911.6366
MEM 33.234375 1745294911.6377
MEM 33.390625 1745294911.6389
MEM 33.703125 1745294911.6401
MEM 33.859375 1745294911.6415
MEM 33.859375 1745294911.6426
MEM 33.859375 1745294911.6446
MEM 33.859375 1745294911.6458
MEM 34.773438 1745294911.6485
MEM 34.773438 1745294911.6496
MEM 34.929688 1745294911.6508
MEM 34.929688 1745294911.6520
MEM 34.929688 1745294911.6532
MEM 35.085938 1745294911.6544
MEM 35.085938 1745294911.6575
MEM 35.085938 1745294911.6587
MEM 35.242188 1745294911.6599
MEM 35.242188 1745294911.6611
MEM 35.398438 1745294911.6623
MEM 35.398438 1745294911.6635
MEM 36.140625 1745294911.6656
MEM 36.296875 1745294911.6668
MEM 36.296875 1745294911.6679
MEM 36.453125 1745294911.6691
MEM 36.453125 1745294911.6703
MEM 36.453125 1745294911.6715
MEM 36.609375 1745294911.6732
MEM 36.609375 1745294911.6744
MEM 36.765625 1745294911.6756
MEM 36.921875 1745294911.6775
MEM 36.921875 1745294911.6787
MEM 37.078125 1745294911.6799
MEM 37.078125 1745294911.6811
MEM 37.234375 1745294911.6823
MEM 37.390625 1745294911.6855
MEM 37.390625 1745294911.6867
MEM 37.546875 1745294911.6880
MEM 37.546875 1745294911.6891
MEM 37.703125 1745294911.6903
MEM 37.859375 1745294911.6915
MEM 38.015625 1745294911.6927
MEM 38.171875 1745294911.6939
MEM 38.171875 1745294911.6950
MEM 38.171875 1745294911.6967
MEM 38.328125 1745294911.6979
MEM 38.328125 1745294911.6991
MEM 38.484375 1745294911.7011
MEM 38.796875 1745294911.7023
MEM 38.796875 1745294911.7035
MEM 38.953125 1745294911.7047
MEM 39.109375 1745294911.7076
MEM 39.265625 1745294911.7088
MEM 39.265625 1745294911.7099
MEM 39.578125 1745294911.7111
MEM 39.734375 1745294911.7123
MEM 39.890625 1745294911.7135
MEM 39.890625 1745294911.7147
MEM 39.890625 1745294911.7159
MEM 40.046875 1745294911.7170
MEM 40.046875 1745294911.7183
MEM 40.203125 1745294911.7195
MEM 40.359375 1745294911.7207
MEM 40.843750 1745294911.7235
MEM 41.000000 1745294911.7247
MEM 41.000000 1745294911.7259
MEM 41.000000 1745294911.7271
MEM 41.156250 1745294911.7282
MEM 41.312500 1745294911.7294
MEM 41.468750 1745294911.7306
MEM 41.468750 1745294911.7318
MEM 41.785156 1745294911.7330
MEM 41.785156 1745294911.7341
MEM 41.941406 1745294911.7353
MEM 41.941406 1745294911.7365
MEM 42.253906 1745294911.7415
MEM 42.410156 1745294911.7427
MEM 42.410156 1745294911.7439
MEM 42.410156 1745294911.7451
MEM 42.566406 1745294911.7462
MEM 42.722656 1745294911.7474
MEM 42.878906 1745294911.7486
MEM 42.878906 1745294911.7498
MEM 43.035156 1745294911.7510
MEM 43.191406 1745294911.7522
MEM 43.191406 1745294911.7534
MEM 43.191406 1745294911.7546
MEM 43.347656 1745294911.7557
MEM 43.503906 1745294911.7569
MEM 43.660156 1745294911.7581
MEM 43.816406 1745294911.7593
MEM 43.972656 1745294911.7605
MEM 43.972656 1745294911.7617
MEM 43.972656 1745294911.7628
MEM 44.128906 1745294911.7640
MEM 44.128906 1745294911.7652
MEM 44.285156 1745294911.7664
MEM 44.285156 1745294911.7676
MEM 44.285156 1745294911.7688
MEM 44.597656 1745294911.7699
MEM 44.597656 1745294911.7711
MEM 44.597656 1745294911.7723
MEM 44.753906 1745294911.7735
MEM 45.066406 1745294911.7775
MEM 45.066406 1745294911.7787
MEM 45.222656 1745294911.7799
MEM 45.378906 1745294911.7811
MEM 45.847656 1745294911.7822
MEM 46.375000 1745294911.7834
MEM 46.375000 1745294911.7846
MEM 46.531250 1745294911.7858
MEM 46.531250 1745294911.7870
MEM 46.687500 1745294911.7881
MEM 46.687500 1745294911.7893
MEM 46.843750 1745294911.7905
MEM 47.000000 1745294911.7916
MEM 47.000000 1745294911.7928
MEM 47.156250 1745294911.7940
MEM 47.156250 1745294911.7951
MEM 47.156250 1745294911.7963
MEM 47.156250 1745294911.7975
MEM 47.156250 1745294911.7986
MEM 47.312500 1745294911.7998
MEM 47.312500 1745294911.8010
MEM 47.312500 1745294911.8021
MEM 47.312500 1745294911.8033
MEM 47.468750 1745294911.8055
MEM 47.468750 1745294911.8066
MEM 47.468750 1745294911.8078
MEM 47.468750 1745294911.8090
