CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/74.py
MEM 0.394531 1745294911.3143
MEM 2.343750 1745294911.3155
MEM 3.863281 1745294911.3167
MEM 4.503906 1745294911.3179
MEM 4.816406 1745294911.3190
MEM 4.816406 1745294911.3202
MEM 5.335938 1745294911.3214
MEM 5.707031 1745294911.3225
MEM 6.410156 1745294911.3237
MEM 6.566406 1745294911.3249
MEM 6.566406 1745294911.3261
MEM 6.566406 1745294911.3272
MEM 6.886719 1745294911.3284
MEM 7.222656 1745294911.3296
MEM 7.222656 1745294911.3334
MEM 7.378906 1745294911.3346
MEM 7.558594 1745294911.3362
MEM 7.558594 1745294911.3375
MEM 7.558594 1745294911.3387
MEM 7.933594 1745294911.3399
MEM 7.933594 1745294911.3410
MEM 8.089844 1745294911.3422
MEM 8.089844 1745294911.3433
MEM 8.246094 1745294911.3455
MEM 8.402344 1745294911.3467
MEM 8.558594 1745294911.3479
MEM 8.714844 1745294911.3490
MEM 8.714844 1745294911.3502
MEM 8.714844 1745294911.3514
MEM 8.871094 1745294911.3526
MEM 8.871094 1745294911.3537
MEM 8.871094 1745294911.3565
MEM 9.339844 1745294911.3586
MEM 9.339844 1745294911.3598
MEM 9.496094 1745294911.3613
MEM 9.496094 1745294911.3626
MEM 9.496094 1745294911.3638
MEM 9.496094 1745294911.3649
MEM 9.652344 1745294911.3661
MEM 9.652344 1745294911.3681
MEM 9.652344 1745294911.3693
MEM 9.652344 1745294911.3715
MEM 9.808594 1745294911.3727
MEM 9.808594 1745294911.3739
MEM 9.964844 1745294911.3750
MEM 9.964844 1745294911.3762
MEM 9.964844 1745294911.3774
MEM 9.964844 1745294911.3786
MEM 9.964844 1745294911.3797
MEM 9.964844 1745294911.3809
MEM 10.171875 1745294911.3855
MEM 10.328125 1745294911.3868
MEM 10.640625 1745294911.3892
MEM 10.640625 1745294911.3905
MEM 10.640625 1745294911.3939
MEM 10.953125 1745294911.3952
MEM 10.953125 1745294911.3965
MEM 10.953125 1745294911.3976
MEM 10.953125 1745294911.3988
MEM 10.953125 1745294911.3999
MEM 10.953125 1745294911.4011
MEM 10.953125 1745294911.4030
MEM 10.953125 1745294911.4041
MEM 11.109375 1745294911.4053
MEM 11.281250 1745294911.4065
MEM 11.281250 1745294911.4076
MEM 11.468750 1745294911.4088
MEM 11.468750 1745294911.4100
MEM 11.468750 1745294911.4112
MEM 11.625000 1745294911.4132
MEM 12.484375 1745294911.4167
MEM 13.496094 1745294911.4180
MEM 13.496094 1745294911.4192
MEM 13.496094 1745294911.4205
MEM 13.496094 1745294911.4216
MEM 13.652344 1745294911.4228
MEM 14.011719 1745294911.4247
MEM 14.480469 1745294911.4258
MEM 14.480469 1745294911.4270
MEM 14.480469 1745294911.4282
MEM 14.480469 1745294911.4294
MEM 14.636719 1745294911.4305
MEM 15.226562 1745294911.4344
