CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Gemini-2Flash/754.py
MEM 0.332031 1745294912.7927
MEM 4.019531 1745294912.7939
MEM 5.160156 1745294912.7950
MEM 6.550781 1745294912.7962
MEM 7.050781 1745294912.7974
MEM 7.539062 1745294912.7985
MEM 8.257812 1745294912.7997
MEM 8.570312 1745294912.8009
MEM 9.039062 1745294912.8020
MEM 9.195312 1745294912.8032
MEM 9.664062 1745294912.8045
MEM 9.820312 1745294912.8056
MEM 9.976562 1745294912.8068
MEM 9.976562 1745294912.8079
MEM 10.132812 1745294912.8092
MEM 10.445312 1745294912.8103
MEM 10.917969 1745294912.8114
MEM 10.917969 1745294912.8126
MEM 11.257812 1745294912.8137
MEM 11.257812 1745294912.8149
MEM 11.421875 1745294912.8160
MEM 11.734375 1745294912.8172
MEM 12.457031 1745294912.8184
MEM 13.996094 1745294912.8195
MEM 14.503906 1745294912.8206
MEM 15.093750 1745294912.8218
MEM 15.562500 1745294912.8229
MEM 15.875000 1745294912.8241
MEM 16.031250 1745294912.8252
MEM 16.187500 1745294912.8264
MEM 16.343750 1745294912.8275
MEM 16.507812 1745294912.8287
MEM 16.507812 1745294912.8298
MEM 16.664062 1745294912.8309
MEM 16.820312 1745294912.8320
MEM 16.976562 1745294912.8331
MEM 17.289062 1745294912.8342
MEM 17.445312 1745294912.8354
MEM 17.445312 1745294912.8365
MEM 17.445312 1745294912.8376
MEM 17.601562 1745294912.8388
MEM 17.914062 1745294912.8399
MEM 18.226562 1745294912.8411
MEM 18.382812 1745294912.8422
MEM 18.695312 1745294912.8434
MEM 19.199219 1745294912.8445
MEM 19.199219 1745294912.8457
MEM 19.511719 1745294912.8469
MEM 19.863281 1745294912.8480
MEM 20.175781 1745294912.8492
MEM 20.175781 1745294912.8503
MEM 20.175781 1745294912.8515
MEM 20.175781 1745294912.8527
MEM 20.488281 1745294912.8538
MEM 20.644531 1745294912.8550
MEM 20.957031 1745294912.8561
MEM 21.269531 1745294912.8573
MEM 21.582031 1745294912.8584
MEM 21.738281 1745294912.8595
MEM 21.738281 1745294912.8607
MEM 21.894531 1745294912.8618
MEM 22.222656 1745294912.8630
MEM 22.847656 1745294912.8641
MEM 22.847656 1745294912.8652
MEM 23.160156 1745294912.8664
MEM 23.316406 1745294912.8675
MEM 23.316406 1745294912.8687
MEM 23.472656 1745294912.8699
MEM 23.941406 1745294912.8710
MEM 24.097656 1745294912.8722
MEM 24.253906 1745294912.8733
MEM 24.605469 1745294912.8744
MEM 24.605469 1745294912.8756
MEM 24.761719 1745294912.8767
MEM 24.917969 1745294912.8778
