CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/74.py
MEM 3.921875 1745297045.9408
MEM 4.390625 1745297045.9420
MEM 5.210938 1745297045.9432
MEM 6.472656 1745297045.9478
MEM 6.785156 1745297045.9490
MEM 7.105469 1745297045.9502
MEM 7.105469 1745297045.9514
MEM 7.105469 1745297045.9525
MEM 7.105469 1745297045.9537
MEM 7.281250 1745297045.9549
MEM 7.437500 1745297045.9561
MEM 8.152344 1745297045.9573
MEM 8.152344 1745297045.9585
MEM 8.152344 1745297045.9597
MEM 8.152344 1745297045.9609
MEM 8.152344 1745297045.9620
MEM 8.308594 1745297045.9632
MEM 8.621094 1745297045.9644
MEM 8.933594 1745297045.9656
MEM 8.933594 1745297045.9667
MEM 8.933594 1745297045.9679
MEM 8.933594 1745297045.9691
MEM 8.933594 1745297045.9702
MEM 9.089844 1745297045.9714
MEM 9.402344 1745297045.9726
MEM 9.558594 1745297045.9737
MEM 9.558594 1745297045.9749
MEM 9.558594 1745297045.9760
MEM 9.558594 1745297045.9772
MEM 9.558594 1745297045.9783
MEM 9.714844 1745297045.9798
MEM 10.027344 1745297045.9810
MEM 10.027344 1745297045.9835
MEM 10.027344 1745297045.9847
MEM 10.027344 1745297045.9858
MEM 10.027344 1745297045.9870
MEM 10.027344 1745297045.9881
MEM 10.183594 1745297045.9893
MEM 10.183594 1745297045.9905
MEM 10.183594 1745297045.9917
MEM 10.339844 1745297045.9931
MEM 10.855469 1745297045.9952
MEM 11.011719 1745297045.9963
MEM 11.011719 1745297045.9975
MEM 11.011719 1745297045.9987
MEM 11.011719 1745297045.9998
MEM 11.191406 1745297046.0010
MEM 11.347656 1745297046.0025
MEM 11.347656 1745297046.0038
MEM 11.828125 1745297046.0077
MEM 11.996094 1745297046.0088
MEM 13.230469 1745297046.0101
MEM 13.230469 1745297046.0112
MEM 13.230469 1745297046.0124
MEM 13.710938 1745297046.0136
MEM 14.683594 1745297046.0147
MEM 14.683594 1745297046.0159
MEM 14.683594 1745297046.0171
MEM 14.683594 1745297046.0183
MEM 14.683594 1745297046.0195
MEM 14.683594 1745297046.0207
MEM 15.902344 1745297046.0256
MEM 15.902344 1745297046.0268
MEM 15.902344 1745297046.0281
MEM 16.058594 1745297046.0294
MEM 16.214844 1745297046.0306
MEM 16.371094 1745297046.0318
MEM 16.527344 1745297046.0330
MEM 16.527344 1745297046.0342
MEM 16.527344 1745297046.0354
MEM 16.527344 1745297046.0366
MEM 16.527344 1745297046.0378
MEM 16.683594 1745297046.0402
MEM 16.847656 1745297046.0415
MEM 16.847656 1745297046.0426
MEM 16.847656 1745297046.0438
MEM 16.847656 1745297046.0449
MEM 16.847656 1745297046.0461
MEM 16.847656 1745297046.0473
MEM 16.847656 1745297046.0484
MEM 16.847656 1745297046.0496
MEM 16.847656 1745297046.0507
MEM 16.847656 1745297046.0518
MEM 16.847656 1745297046.0530
MEM 17.003906 1745297046.0542
MEM 17.160156 1745297046.0554
MEM 17.160156 1745297046.0566
MEM 17.160156 1745297046.0578
MEM 17.316406 1745297046.0590
MEM 17.628906 1745297046.0602
MEM 17.628906 1745297046.0613
MEM 17.628906 1745297046.0625
MEM 17.628906 1745297046.0655
MEM 17.628906 1745297046.0667
MEM 17.628906 1745297046.0679
MEM 17.628906 1745297046.0695
MEM 17.941406 1745297046.0720
MEM 18.097656 1745297046.0732
MEM 18.097656 1745297046.0743
MEM 18.097656 1745297046.0754
MEM 18.097656 1745297046.0766
MEM 18.253906 1745297046.0777
MEM 18.410156 1745297046.0790
MEM 18.566406 1745297046.0802
MEM 18.566406 1745297046.0835
MEM 18.566406 1745297046.0847
MEM 18.878906 1745297046.0859
MEM 19.035156 1745297046.0871
MEM 19.382812 1745297046.0885
MEM 19.382812 1745297046.0897
MEM 19.382812 1745297046.0909
MEM 19.382812 1745297046.0920
MEM 19.539062 1745297046.0932
MEM 19.539062 1745297046.0944
MEM 19.539062 1745297046.0959
MEM 19.539062 1745297046.0971
MEM 20.203125 1745297046.1005
MEM 20.359375 1745297046.1017
MEM 20.359375 1745297046.1029
MEM 20.359375 1745297046.1042
MEM 20.359375 1745297046.1055
MEM 20.359375 1745297046.1067
MEM 20.359375 1745297046.1079
MEM 20.515625 1745297046.1091
MEM 20.515625 1745297046.1135
MEM 20.515625 1745297046.1147
MEM 20.671875 1745297046.1159
MEM 20.828125 1745297046.1171
MEM 20.984375 1745297046.1183
MEM 20.984375 1745297046.1194
MEM 20.984375 1745297046.1206
MEM 21.152344 1745297046.1218
MEM 21.308594 1745297046.1230
MEM 21.464844 1745297046.1242
MEM 21.464844 1745297046.1254
MEM 21.464844 1745297046.1265
MEM 21.621094 1745297046.1277
MEM 21.777344 1745297046.1289
MEM 21.777344 1745297046.1302
MEM 22.246094 1745297046.1315
MEM 22.246094 1745297046.1327
MEM 22.246094 1745297046.1338
MEM 22.246094 1745297046.1350
MEM 22.246094 1745297046.1362
MEM 22.402344 1745297046.1374
MEM 22.402344 1745297046.1385
MEM 22.402344 1745297046.1415
MEM 22.402344 1745297046.1427
MEM 22.402344 1745297046.1439
MEM 22.402344 1745297046.1452
MEM 22.402344 1745297046.1465
MEM 22.714844 1745297046.1477
MEM 22.714844 1745297046.1489
MEM 22.714844 1745297046.1501
MEM 22.714844 1745297046.1514
MEM 23.183594 1745297046.1525
MEM 23.339844 1745297046.1537
MEM 23.339844 1745297046.1549
MEM 23.339844 1745297046.1561
MEM 23.339844 1745297046.1573
MEM 23.496094 1745297046.1584
MEM 23.652344 1745297046.1635
MEM 23.964844 1745297046.1647
MEM 24.277344 1745297046.1659
MEM 24.433594 1745297046.1673
MEM 24.433594 1745297046.1685
MEM 24.589844 1745297046.1697
MEM 24.796875 1745297046.1709
