CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/275.py
MEM 0.535156 1745297046.7862
MEM 4.019531 1745297046.7874
MEM 4.816406 1745297046.7885
MEM 6.566406 1745297046.7935
MEM 6.566406 1745297046.7947
MEM 7.066406 1745297046.7959
MEM 7.066406 1745297046.7972
MEM 7.222656 1745297046.7984
MEM 7.222656 1745297046.7995
MEM 7.222656 1745297046.8007
MEM 7.222656 1745297046.8018
MEM 7.222656 1745297046.8029
MEM 7.222656 1745297046.8041
MEM 7.558594 1745297046.8053
MEM 7.558594 1745297046.8064
MEM 7.746094 1745297046.8076
MEM 7.746094 1745297046.8087
MEM 8.089844 1745297046.8099
MEM 8.246094 1745297046.8110
MEM 8.246094 1745297046.8121
MEM 8.402344 1745297046.8132
MEM 8.402344 1745297046.8143
MEM 8.558594 1745297046.8154
MEM 8.558594 1745297046.8166
MEM 8.714844 1745297046.8177
MEM 8.871094 1745297046.8188
MEM 8.871094 1745297046.8199
MEM 9.339844 1745297046.8211
MEM 9.496094 1745297046.8222
MEM 9.496094 1745297046.8234
MEM 9.652344 1745297046.8245
MEM 9.808594 1745297046.8257
MEM 9.964844 1745297046.8269
MEM 9.964844 1745297046.8280
MEM 9.964844 1745297046.8292
MEM 10.121094 1745297046.8303
MEM 10.277344 1745297046.8314
MEM 10.433594 1745297046.8326
MEM 10.589844 1745297046.8337
MEM 10.589844 1745297046.8349
MEM 11.089844 1745297046.8385
MEM 11.417969 1745297046.8397
MEM 11.417969 1745297046.8408
MEM 11.730469 1745297046.8420
MEM 11.886719 1745297046.8432
MEM 12.199219 1745297046.8444
MEM 14.074219 1745297046.8455
MEM 14.699219 1745297046.8467
MEM 14.699219 1745297046.8478
MEM 15.050781 1745297046.8490
MEM 15.449219 1745297046.8501
MEM 15.917969 1745297046.8514
MEM 16.074219 1745297046.8525
MEM 16.074219 1745297046.8537
MEM 16.230469 1745297046.8548
MEM 16.386719 1745297046.8560
MEM 16.542969 1745297046.8571
MEM 16.542969 1745297046.8583
MEM 16.699219 1745297046.8594
MEM 16.863281 1745297046.8605
MEM 16.863281 1745297046.8617
MEM 17.019531 1745297046.8628
MEM 17.175781 1745297046.8639
MEM 17.644531 1745297046.8665
MEM 17.644531 1745297046.8676
MEM 17.800781 1745297046.8688
MEM 17.800781 1745297046.8699
MEM 17.957031 1745297046.8711
MEM 18.269531 1745297046.8722
MEM 18.425781 1745297046.8734
MEM 18.582031 1745297046.8745
MEM 18.894531 1745297046.8756
MEM 19.050781 1745297046.8768
MEM 19.398438 1745297046.8779
MEM 19.398438 1745297046.8791
MEM 19.554688 1745297046.8802
MEM 20.218750 1745297046.8835
MEM 20.378906 1745297046.8847
MEM 20.378906 1745297046.8859
MEM 20.535156 1745297046.8870
MEM 20.535156 1745297046.8882
MEM 20.535156 1745297046.8894
MEM 20.691406 1745297046.8905
MEM 21.003906 1745297046.8917
MEM 21.171875 1745297046.8929
MEM 21.328125 1745297046.8940
MEM 21.328125 1745297046.8952
MEM 21.640625 1745297046.8964
MEM 21.796875 1745297046.8975
MEM 21.953125 1745297046.8987
MEM 22.265625 1745297046.8998
MEM 22.265625 1745297046.9010
MEM 22.265625 1745297046.9022
MEM 22.421875 1745297046.9033
MEM 23.203125 1745297046.9085
MEM 23.359375 1745297046.9097
MEM 23.359375 1745297046.9109
MEM 23.671875 1745297046.9121
MEM 23.671875 1745297046.9133
MEM 23.671875 1745297046.9144
MEM 23.671875 1745297046.9156
MEM 23.671875 1745297046.9167
MEM 23.828125 1745297046.9179
MEM 24.296875 1745297046.9191
MEM 24.296875 1745297046.9203
MEM 24.453125 1745297046.9214
MEM 24.453125 1745297046.9226
MEM 24.609375 1745297046.9239
MEM 24.609375 1745297046.9251
MEM 25.113281 1745297046.9263
MEM 25.269531 1745297046.9275
MEM 25.269531 1745297046.9286
MEM 25.269531 1745297046.9298
MEM 25.269531 1745297046.9310
MEM 25.425781 1745297046.9321
MEM 25.582031 1745297046.9333
MEM 25.894531 1745297046.9345
MEM 26.050781 1745297046.9356
MEM 26.207031 1745297046.9368
MEM 26.363281 1745297046.9380
MEM 26.519531 1745297046.9392
MEM 26.519531 1745297046.9403
MEM 26.519531 1745297046.9414
MEM 26.675781 1745297046.9426
MEM 26.832031 1745297046.9437
MEM 26.832031 1745297046.9448
MEM 26.988281 1745297046.9460
MEM 27.144531 1745297046.9505
MEM 27.300781 1745297046.9517
MEM 27.457031 1745297046.9529
MEM 27.613281 1745297046.9541
MEM 27.957031 1745297046.9552
MEM 27.957031 1745297046.9564
MEM 28.113281 1745297046.9576
MEM 28.113281 1745297046.9587
MEM 28.113281 1745297046.9599
MEM 28.269531 1745297046.9611
