CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/1439.py
MEM 6.746094 1745297045.9330
MEM 6.902344 1745297045.9342
MEM 7.234375 1745297045.9354
MEM 7.234375 1745297045.9366
MEM 7.949219 1745297045.9379
MEM 7.949219 1745297045.9392
MEM 8.105469 1745297045.9404
MEM 8.261719 1745297045.9416
MEM 8.574219 1745297045.9427
MEM 8.730469 1745297045.9439
MEM 8.730469 1745297045.9451
MEM 9.042969 1745297045.9463
MEM 9.355469 1745297045.9475
MEM 9.355469 1745297045.9486
MEM 9.511719 1745297045.9498
MEM 9.667969 1745297045.9510
MEM 9.824219 1745297045.9521
MEM 9.824219 1745297045.9533
MEM 9.824219 1745297045.9545
MEM 9.984375 1745297045.9557
MEM 10.140625 1745297045.9569
MEM 10.296875 1745297045.9580
MEM 10.296875 1745297045.9592
MEM 10.609375 1745297045.9604
MEM 10.921875 1745297045.9635
MEM 11.238281 1745297045.9647
MEM 11.238281 1745297045.9659
MEM 11.394531 1745297045.9671
MEM 11.707031 1745297045.9683
MEM 12.058594 1745297045.9695
MEM 14.125000 1745297045.9707
MEM 14.437500 1745297045.9718
MEM 14.437500 1745297045.9730
MEM 14.753906 1745297045.9742
MEM 15.285156 1745297045.9754
MEM 15.753906 1745297045.9766
MEM 15.753906 1745297045.9778
MEM 16.222656 1745297045.9815
MEM 16.378906 1745297045.9827
MEM 16.378906 1745297045.9839
MEM 16.535156 1745297045.9851
MEM 16.535156 1745297045.9863
MEM 16.535156 1745297045.9874
MEM 16.691406 1745297045.9886
MEM 16.847656 1745297045.9898
MEM 16.847656 1745297045.9910
MEM 17.003906 1745297045.9922
MEM 17.316406 1745297045.9934
MEM 17.316406 1745297045.9946
MEM 17.316406 1745297045.9958
MEM 17.472656 1745297045.9970
MEM 17.472656 1745297045.9982
MEM 17.628906 1745297045.9994
MEM 17.785156 1745297046.0006
MEM 17.941406 1745297046.0018
MEM 18.722656 1745297046.0065
MEM 19.046875 1745297046.0077
MEM 19.261719 1745297046.0089
MEM 19.417969 1745297046.0101
MEM 19.417969 1745297046.0113
MEM 19.574219 1745297046.0125
MEM 19.730469 1745297046.0136
MEM 19.890625 1745297046.0148
MEM 20.046875 1745297046.0160
MEM 20.359375 1745297046.0172
MEM 20.359375 1745297046.0184
MEM 20.359375 1745297046.0196
MEM 20.359375 1745297046.0208
MEM 20.359375 1745297046.0219
MEM 20.515625 1745297046.0231
MEM 20.671875 1745297046.0243
MEM 20.828125 1745297046.0255
MEM 20.828125 1745297046.0267
MEM 20.984375 1745297046.0279
MEM 20.984375 1745297046.0290
MEM 21.296875 1745297046.0302
MEM 21.453125 1745297046.0314
MEM 21.453125 1745297046.0326
MEM 21.765625 1745297046.0338
MEM 21.921875 1745297046.0350
MEM 22.078125 1745297046.0386
MEM 22.078125 1745297046.0398
MEM 22.078125 1745297046.0410
MEM 22.234375 1745297046.0421
MEM 22.410156 1745297046.0433
MEM 22.410156 1745297046.0445
MEM 22.566406 1745297046.0456
MEM 22.722656 1745297046.0468
MEM 23.035156 1745297046.0480
MEM 23.191406 1745297046.0492
MEM 23.191406 1745297046.0503
MEM 23.347656 1745297046.0515
MEM 23.503906 1745297046.0527
MEM 23.503906 1745297046.0548
MEM 23.503906 1745297046.0560
MEM 23.503906 1745297046.0572
MEM 23.660156 1745297046.0584
MEM 23.660156 1745297046.0596
MEM 23.816406 1745297046.0608
MEM 24.128906 1745297046.0619
MEM 24.128906 1745297046.0631
MEM 24.285156 1745297046.0643
MEM 24.285156 1745297046.0656
MEM 24.441406 1745297046.0668
MEM 24.441406 1745297046.0679
MEM 24.945312 1745297046.0715
MEM 24.945312 1745297046.0727
MEM 24.945312 1745297046.0739
MEM 24.945312 1745297046.0751
MEM 25.101562 1745297046.0762
MEM 25.101562 1745297046.0774
MEM 25.257812 1745297046.0786
MEM 25.414062 1745297046.0798
MEM 25.570312 1745297046.0810
MEM 25.726562 1745297046.0821
MEM 26.039062 1745297046.0833
MEM 26.195312 1745297046.0845
MEM 26.351562 1745297046.0857
MEM 26.351562 1745297046.0869
MEM 26.351562 1745297046.0881
MEM 26.507812 1745297046.0892
MEM 26.664062 1745297046.0904
MEM 26.820312 1745297046.0935
MEM 26.820312 1745297046.0947
MEM 26.976562 1745297046.0959
MEM 26.976562 1745297046.0971
MEM 26.976562 1745297046.0983
MEM 27.132812 1745297046.0995
MEM 27.132812 1745297046.1007
MEM 27.289062 1745297046.1019
MEM 27.445312 1745297046.1030
MEM 27.445312 1745297046.1042
MEM 27.601562 1745297046.1054
MEM 27.601562 1745297046.1066
MEM 27.601562 1745297046.1078
MEM 27.757812 1745297046.1115
MEM 27.914062 1745297046.1127
MEM 27.914062 1745297046.1139
MEM 27.914062 1745297046.1150
MEM 27.914062 1745297046.1162
MEM 28.070312 1745297046.1174
MEM 28.070312 1745297046.1186
MEM 28.226562 1745297046.1198
MEM 28.539062 1745297046.1210
MEM 28.695312 1745297046.1221
MEM 28.695312 1745297046.1233
MEM 28.851562 1745297046.1245
MEM 28.851562 1745297046.1256
MEM 28.851562 1745297046.1268
MEM 29.007812 1745297046.1280
MEM 30.074219 1745297046.1292
MEM 31.007812 1745297046.1304
