CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/154.py
MEM 5.363281 1745297046.1598
MEM 6.437500 1745297046.1610
MEM 6.437500 1745297046.1622
MEM 6.593750 1745297046.1634
MEM 6.593750 1745297046.1646
MEM 6.914062 1745297046.1658
MEM 6.914062 1745297046.1669
MEM 6.914062 1745297046.1681
MEM 6.914062 1745297046.1693
MEM 6.914062 1745297046.1705
MEM 7.070312 1745297046.1717
MEM 7.246094 1745297046.1729
MEM 7.589844 1745297046.1741
MEM 7.964844 1745297046.1753
MEM 8.121094 1745297046.1765
MEM 8.277344 1745297046.1776
MEM 8.433594 1745297046.1788
MEM 8.589844 1745297046.1800
MEM 8.746094 1745297046.1812
MEM 8.902344 1745297046.1824
MEM 8.902344 1745297046.1836
MEM 9.214844 1745297046.1848
MEM 9.371094 1745297046.1860
MEM 9.527344 1745297046.1871
MEM 9.527344 1745297046.1883
MEM 9.683594 1745297046.1895
MEM 9.683594 1745297046.1907
MEM 9.839844 1745297046.1918
MEM 9.996094 1745297046.1930
MEM 9.996094 1745297046.1965
MEM 10.152344 1745297046.1977
MEM 10.308594 1745297046.1989
MEM 10.308594 1745297046.2001
MEM 10.671875 1745297046.2013
MEM 10.984375 1745297046.2024
MEM 10.984375 1745297046.2036
MEM 10.984375 1745297046.2048
MEM 11.312500 1745297046.2060
MEM 11.312500 1745297046.2072
MEM 11.312500 1745297046.2084
MEM 11.781250 1745297046.2096
MEM 11.781250 1745297046.2107
MEM 13.621094 1745297046.2119
MEM 14.281250 1745297046.2131
MEM 14.593750 1745297046.2143
MEM 14.593750 1745297046.2155
MEM 15.964844 1745297046.2205
MEM 15.964844 1745297046.2217
MEM 16.121094 1745297046.2229
MEM 16.277344 1745297046.2241
MEM 16.277344 1745297046.2253
MEM 16.277344 1745297046.2265
MEM 16.433594 1745297046.2277
MEM 16.433594 1745297046.2289
MEM 16.589844 1745297046.2301
MEM 16.753906 1745297046.2312
MEM 16.753906 1745297046.2324
MEM 16.910156 1745297046.2336
MEM 16.910156 1745297046.2348
MEM 17.066406 1745297046.2360
MEM 17.378906 1745297046.2372
MEM 17.535156 1745297046.2383
MEM 17.535156 1745297046.2395
MEM 17.535156 1745297046.2406
MEM 17.691406 1745297046.2418
MEM 17.847656 1745297046.2430
MEM 18.003906 1745297046.2442
MEM 18.160156 1745297046.2454
MEM 18.316406 1745297046.2466
MEM 18.472656 1745297046.2478
MEM 18.472656 1745297046.2489
MEM 18.628906 1745297046.2501
MEM 18.785156 1745297046.2513
MEM 18.941406 1745297046.2525
MEM 19.445312 1745297046.2565
MEM 19.601562 1745297046.2577
MEM 19.796875 1745297046.2589
MEM 20.121094 1745297046.2600
MEM 20.277344 1745297046.2612
MEM 20.277344 1745297046.2624
MEM 20.277344 1745297046.2636
MEM 20.433594 1745297046.2648
MEM 20.433594 1745297046.2659
MEM 20.433594 1745297046.2671
MEM 20.433594 1745297046.2683
MEM 20.589844 1745297046.2695
MEM 20.746094 1745297046.2707
MEM 21.070312 1745297046.2718
MEM 21.070312 1745297046.2730
MEM 21.226562 1745297046.2742
MEM 21.382812 1745297046.2754
MEM 21.539062 1745297046.2766
MEM 21.695312 1745297046.2777
MEM 21.851562 1745297046.2789
MEM 22.164062 1745297046.2801
MEM 22.164062 1745297046.2813
MEM 22.164062 1745297046.2846
MEM 22.320312 1745297046.2858
MEM 22.320312 1745297046.2869
MEM 22.476562 1745297046.2881
MEM 22.632812 1745297046.2893
MEM 23.101562 1745297046.2905
MEM 23.101562 1745297046.2917
MEM 23.257812 1745297046.2929
MEM 23.257812 1745297046.2940
MEM 23.414062 1745297046.2952
MEM 23.570312 1745297046.2964
MEM 23.570312 1745297046.2976
MEM 23.570312 1745297046.2987
MEM 23.570312 1745297046.2999
MEM 23.726562 1745297046.3011
MEM 24.351562 1745297046.3055
MEM 24.351562 1745297046.3067
MEM 24.351562 1745297046.3079
MEM 24.507812 1745297046.3090
MEM 24.699219 1745297046.3102
MEM 24.855469 1745297046.3114
MEM 25.011719 1745297046.3126
MEM 25.011719 1745297046.3138
MEM 25.011719 1745297046.3150
MEM 25.011719 1745297046.3161
MEM 25.167969 1745297046.3173
MEM 25.167969 1745297046.3185
MEM 25.480469 1745297046.3197
MEM 25.792969 1745297046.3208
MEM 25.792969 1745297046.3220
MEM 25.949219 1745297046.3232
MEM 26.300781 1745297046.3244
MEM 26.457031 1745297046.3256
MEM 26.613281 1745297046.3268
MEM 26.613281 1745297046.3280
MEM 26.613281 1745297046.3292
MEM 26.769531 1745297046.3304
MEM 26.769531 1745297046.3315
MEM 26.925781 1745297046.3327
MEM 27.082031 1745297046.3375
MEM 27.238281 1745297046.3387
MEM 27.238281 1745297046.3399
MEM 27.238281 1745297046.3411
MEM 27.394531 1745297046.3423
MEM 27.550781 1745297046.3435
MEM 27.550781 1745297046.3446
MEM 27.707031 1745297046.3458
MEM 27.707031 1745297046.3470
MEM 27.863281 1745297046.3482
MEM 27.863281 1745297046.3494
MEM 27.863281 1745297046.3505
MEM 28.019531 1745297046.3517
MEM 28.019531 1745297046.3529
MEM 28.019531 1745297046.3541
MEM 28.175781 1745297046.3552
MEM 28.175781 1745297046.3564
MEM 28.175781 1745297046.3576
MEM 28.175781 1745297046.3588
MEM 28.175781 1745297046.3600
MEM 28.332031 1745297046.3611
MEM 28.332031 1745297046.3623
MEM 28.644531 1745297046.3635
MEM 28.800781 1745297046.3646
MEM 28.800781 1745297046.3658
MEM 28.957031 1745297046.3670
MEM 29.113281 1745297046.3682
MEM 29.269531 1745297046.3725
MEM 30.187500 1745297046.3737
MEM 31.277344 1745297046.3749
MEM 31.449219 1745297046.3761
MEM 31.605469 1745297046.3773
MEM 31.605469 1745297046.3785
MEM 31.605469 1745297046.3797
MEM 31.761719 1745297046.3808
MEM 31.917969 1745297046.3820
MEM 32.074219 1745297046.3832
MEM 32.230469 1745297046.3843
MEM 32.230469 1745297046.3855
MEM 32.542969 1745297046.3867
MEM 32.699219 1745297046.3879
MEM 32.699219 1745297046.3890
MEM 32.855469 1745297046.3902
MEM 33.011719 1745297046.3914
MEM 33.167969 1745297046.3926
MEM 33.324219 1745297046.3938
MEM 33.324219 1745297046.3949
MEM 33.324219 1745297046.3961
MEM 33.324219 1745297046.3973
MEM 33.324219 1745297046.3985
MEM 33.324219 1745297046.3996
MEM 33.636719 1745297046.4008
MEM 33.949219 1745297046.4045
MEM 33.949219 1745297046.4057
MEM 33.949219 1745297046.4069
MEM 33.949219 1745297046.4080
MEM 33.949219 1745297046.4092
MEM 34.105469 1745297046.4104
MEM 34.105469 1745297046.4115
MEM 34.804688 1745297046.4127
MEM 34.804688 1745297046.4138
MEM 34.960938 1745297046.4150
MEM 34.960938 1745297046.4161
MEM 34.960938 1745297046.4172
MEM 34.960938 1745297046.4184
MEM 35.117188 1745297046.4195
MEM 35.117188 1745297046.4207
MEM 35.117188 1745297046.4219
MEM 35.117188 1745297046.4230
MEM 35.117188 1745297046.4242
MEM 35.273438 1745297046.4254
MEM 35.273438 1745297046.4266
MEM 35.429688 1745297046.4277
MEM 36.320312 1745297046.4325
MEM 36.320312 1745297046.4337
MEM 36.476562 1745297046.4349
MEM 36.476562 1745297046.4361
MEM 36.476562 1745297046.4373
MEM 36.632812 1745297046.4385
MEM 36.632812 1745297046.4396
MEM 36.632812 1745297046.4408
MEM 36.789062 1745297046.4420
MEM 36.789062 1745297046.4432
MEM 36.945312 1745297046.4444
MEM 36.945312 1745297046.4456
MEM 37.101562 1745297046.4468
MEM 37.101562 1745297046.4480
MEM 37.257812 1745297046.4491
MEM 37.257812 1745297046.4503
MEM 37.257812 1745297046.4515
MEM 37.257812 1745297046.4527
MEM 37.414062 1745297046.4538
MEM 37.414062 1745297046.4550
MEM 37.570312 1745297046.4562
MEM 37.570312 1745297046.4574
MEM 37.726562 1745297046.4585
MEM 37.882812 1745297046.4597
MEM 38.039062 1745297046.4609
MEM 38.195312 1745297046.4620
MEM 38.195312 1745297046.4632
MEM 38.195312 1745297046.4655
MEM 38.195312 1745297046.4667
MEM 38.351562 1745297046.4679
MEM 38.351562 1745297046.4690
MEM 38.351562 1745297046.4702
MEM 38.507812 1745297046.4714
MEM 38.820312 1745297046.4726
MEM 38.820312 1745297046.4738
