CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/704.py
MEM 2.085938 1745297046.1043
MEM 3.960938 1745297046.1055
MEM 4.429688 1745297046.1067
MEM 5.070312 1745297046.1078
MEM 5.808594 1745297046.1090
MEM 6.992188 1745297046.1115
MEM 7.148438 1745297046.1127
MEM 7.324219 1745297046.1141
MEM 7.480469 1745297046.1153
MEM 7.855469 1745297046.1164
MEM 8.667969 1745297046.1206
MEM 8.824219 1745297046.1217
MEM 8.980469 1745297046.1229
MEM 8.980469 1745297046.1241
MEM 9.449219 1745297046.1252
MEM 9.605469 1745297046.1264
MEM 9.605469 1745297046.1276
MEM 9.605469 1745297046.1288
MEM 9.761719 1745297046.1301
MEM 9.917969 1745297046.1313
MEM 10.074219 1745297046.1325
MEM 10.074219 1745297046.1337
MEM 10.074219 1745297046.1349
MEM 10.074219 1745297046.1360
MEM 10.230469 1745297046.1372
MEM 10.386719 1745297046.1384
MEM 10.550781 1745297046.1397
MEM 10.707031 1745297046.1410
MEM 11.019531 1745297046.1422
MEM 11.019531 1745297046.1434
MEM 11.019531 1745297046.1446
MEM 11.523438 1745297046.1485
MEM 11.835938 1745297046.1497
MEM 12.003906 1745297046.1509
MEM 13.238281 1745297046.1521
MEM 14.222656 1745297046.1532
MEM 14.691406 1745297046.1544
MEM 14.691406 1745297046.1556
MEM 14.691406 1745297046.1568
MEM 15.042969 1745297046.1581
MEM 15.597656 1745297046.1594
MEM 15.910156 1745297046.1606
MEM 16.066406 1745297046.1618
MEM 16.066406 1745297046.1629
MEM 16.222656 1745297046.1641
MEM 16.378906 1745297046.1653
MEM 16.378906 1745297046.1665
MEM 16.691406 1745297046.1745
MEM 16.691406 1745297046.1757
MEM 16.847656 1745297046.1769
MEM 17.003906 1745297046.1781
MEM 17.003906 1745297046.1793
MEM 17.472656 1745297046.1805
MEM 17.472656 1745297046.1818
MEM 17.472656 1745297046.1831
MEM 17.472656 1745297046.1843
MEM 17.628906 1745297046.1855
MEM 17.628906 1745297046.1867
MEM 17.785156 1745297046.1878
MEM 17.941406 1745297046.1890
MEM 18.097656 1745297046.1902
MEM 18.253906 1745297046.1914
MEM 18.410156 1745297046.1926
MEM 18.566406 1745297046.1939
MEM 18.722656 1745297046.1951
MEM 18.878906 1745297046.1963
MEM 19.207031 1745297046.1974
MEM 19.207031 1745297046.1986
MEM 19.207031 1745297046.1998
MEM 19.363281 1745297046.2009
MEM 19.519531 1745297046.2021
MEM 19.683594 1745297046.2033
MEM 19.882812 1745297046.2045
MEM 20.039062 1745297046.2058
MEM 20.195312 1745297046.2070
MEM 20.195312 1745297046.2085
MEM 20.351562 1745297046.2127
MEM 20.351562 1745297046.2138
MEM 20.351562 1745297046.2150
MEM 20.664062 1745297046.2162
MEM 20.824219 1745297046.2174
MEM 20.980469 1745297046.2185
MEM 21.136719 1745297046.2197
MEM 21.136719 1745297046.2210
MEM 21.449219 1745297046.2223
MEM 21.449219 1745297046.2234
MEM 21.605469 1745297046.2246
MEM 21.605469 1745297046.2258
MEM 22.074219 1745297046.2270
MEM 22.074219 1745297046.2283
MEM 22.074219 1745297046.2295
MEM 22.074219 1745297046.2310
MEM 22.074219 1745297046.2322
MEM 22.230469 1745297046.2334
MEM 22.230469 1745297046.2346
MEM 22.230469 1745297046.2357
MEM 22.542969 1745297046.2369
MEM 23.167969 1745297046.2381
MEM 23.167969 1745297046.2394
MEM 23.167969 1745297046.2406
MEM 23.480469 1745297046.2418
MEM 23.480469 1745297046.2430
MEM 23.636719 1745297046.2442
MEM 23.636719 1745297046.2454
MEM 23.636719 1745297046.2467
MEM 23.792969 1745297046.2480
MEM 24.261719 1745297046.2516
MEM 24.417969 1745297046.2528
MEM 24.417969 1745297046.2540
MEM 24.574219 1745297046.2551
MEM 24.574219 1745297046.2563
MEM 24.902344 1745297046.2575
