CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/1064.py
MEM 5.398438 1745297045.9088
MEM 6.472656 1745297045.9100
MEM 6.628906 1745297045.9112
MEM 7.105469 1745297045.9124
MEM 7.281250 1745297045.9136
MEM 7.437500 1745297045.9147
MEM 7.996094 1745297045.9159
MEM 8.152344 1745297045.9171
MEM 8.308594 1745297045.9182
MEM 8.621094 1745297045.9194
MEM 8.777344 1745297045.9205
MEM 8.933594 1745297045.9217
MEM 9.246094 1745297045.9229
MEM 9.402344 1745297045.9240
MEM 9.558594 1745297045.9252
MEM 9.714844 1745297045.9264
MEM 9.714844 1745297045.9275
MEM 9.871094 1745297045.9287
MEM 10.027344 1745297045.9298
MEM 10.027344 1745297045.9310
MEM 10.027344 1745297045.9322
MEM 10.183594 1745297045.9333
MEM 10.554688 1745297045.9344
MEM 10.710938 1745297045.9356
MEM 11.023438 1745297045.9367
MEM 11.023438 1745297045.9379
MEM 11.363281 1745297045.9390
MEM 11.527344 1745297045.9405
MEM 11.683594 1745297045.9417
MEM 12.007812 1745297045.9428
MEM 14.070312 1745297045.9440
MEM 14.695312 1745297045.9451
MEM 15.046875 1745297045.9463
MEM 16.226562 1745297045.9507
MEM 16.382812 1745297045.9519
MEM 16.539062 1745297045.9530
MEM 16.539062 1745297045.9542
MEM 16.695312 1745297045.9554
MEM 16.859375 1745297045.9566
MEM 16.859375 1745297045.9578
MEM 17.015625 1745297045.9589
MEM 17.171875 1745297045.9601
MEM 17.640625 1745297045.9612
MEM 17.640625 1745297045.9624
MEM 17.640625 1745297045.9636
MEM 17.796875 1745297045.9647
MEM 17.953125 1745297045.9659
MEM 18.265625 1745297045.9675
MEM 18.578125 1745297045.9687
MEM 18.578125 1745297045.9699
MEM 18.890625 1745297045.9711
MEM 19.046875 1745297045.9723
MEM 19.394531 1745297045.9734
MEM 19.394531 1745297045.9746
MEM 19.550781 1745297045.9757
MEM 20.058594 1745297045.9786
MEM 20.375000 1745297045.9797
MEM 20.375000 1745297045.9809
MEM 20.531250 1745297045.9821
MEM 20.531250 1745297045.9833
MEM 20.531250 1745297045.9844
MEM 20.843750 1745297045.9859
MEM 21.160156 1745297045.9872
MEM 21.628906 1745297045.9906
MEM 21.785156 1745297045.9918
MEM 21.941406 1745297045.9929
MEM 22.253906 1745297045.9941
MEM 22.253906 1745297045.9954
MEM 22.253906 1745297045.9968
MEM 22.410156 1745297045.9980
MEM 22.410156 1745297045.9991
MEM 22.566406 1745297046.0003
MEM 23.347656 1745297046.0046
MEM 23.660156 1745297046.0058
MEM 23.660156 1745297046.0070
MEM 23.660156 1745297046.0083
MEM 23.660156 1745297046.0095
MEM 23.816406 1745297046.0106
MEM 24.285156 1745297046.0119
MEM 24.285156 1745297046.0131
MEM 24.441406 1745297046.0143
MEM 24.597656 1745297046.0156
MEM 24.597656 1745297046.0168
MEM 24.921875 1745297046.0180
MEM 25.078125 1745297046.0191
MEM 25.078125 1745297046.0206
MEM 25.078125 1745297046.0218
MEM 25.234375 1745297046.0229
MEM 25.390625 1745297046.0241
MEM 25.867188 1745297046.0253
MEM 25.867188 1745297046.0267
MEM 26.023438 1745297046.0279
MEM 26.335938 1745297046.0291
MEM 26.492188 1745297046.0302
MEM 26.492188 1745297046.0314
