CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/35.py
MEM 5.324219 1745297046.2318
MEM 5.324219 1745297046.2332
MEM 6.218750 1745297046.2358
MEM 7.054688 1745297046.2405
MEM 7.054688 1745297046.2417
MEM 7.210938 1745297046.2429
MEM 7.210938 1745297046.2441
MEM 7.546875 1745297046.2487
MEM 7.546875 1745297046.2498
MEM 7.921875 1745297046.2510
MEM 8.078125 1745297046.2534
MEM 8.078125 1745297046.2546
MEM 8.234375 1745297046.2557
MEM 8.234375 1745297046.2569
MEM 8.390625 1745297046.2592
MEM 8.546875 1745297046.2604
MEM 8.546875 1745297046.2616
MEM 8.703125 1745297046.2628
MEM 8.703125 1745297046.2639
MEM 8.859375 1745297046.2651
MEM 8.859375 1745297046.2663
MEM 8.859375 1745297046.2675
MEM 8.859375 1745297046.2687
MEM 9.328125 1745297046.2715
MEM 9.328125 1745297046.2727
MEM 9.484375 1745297046.2738
MEM 9.484375 1745297046.2750
MEM 9.640625 1745297046.2807
MEM 9.640625 1745297046.2819
MEM 9.796875 1745297046.2830
MEM 9.796875 1745297046.2842
MEM 9.953125 1745297046.2854
MEM 9.953125 1745297046.2865
MEM 9.953125 1745297046.2877
MEM 9.953125 1745297046.2889
MEM 9.953125 1745297046.2901
MEM 9.953125 1745297046.2913
MEM 9.953125 1745297046.2954
MEM 10.273438 1745297046.2966
MEM 10.273438 1745297046.2985
MEM 10.273438 1745297046.2997
MEM 10.429688 1745297046.3027
MEM 10.429688 1745297046.3039
MEM 10.773438 1745297046.3052
MEM 10.773438 1745297046.3065
MEM 11.085938 1745297046.3076
MEM 11.085938 1745297046.3135
MEM 11.085938 1745297046.3147
MEM 11.414062 1745297046.3159
MEM 11.414062 1745297046.3186
MEM 11.414062 1745297046.3198
MEM 11.570312 1745297046.3210
MEM 11.726562 1745297046.3222
MEM 11.882812 1745297046.3245
MEM 11.882812 1745297046.3256
MEM 11.882812 1745297046.3268
MEM 11.882812 1745297046.3280
MEM 13.730469 1745297046.3295
MEM 13.730469 1745297046.3307
MEM 14.203125 1745297046.3319
MEM 14.515625 1745297046.3331
MEM 14.671875 1745297046.3343
MEM 14.671875 1745297046.3355
MEM 14.671875 1745297046.3386
MEM 14.671875 1745297046.3398
MEM 15.023438 1745297046.3409
MEM 15.890625 1745297046.3457
MEM 15.890625 1745297046.3468
MEM 15.890625 1745297046.3480
MEM 15.890625 1745297046.3492
MEM 16.046875 1745297046.3504
MEM 16.046875 1745297046.3516
MEM 16.046875 1745297046.3527
MEM 16.203125 1745297046.3539
MEM 16.203125 1745297046.3551
MEM 16.359375 1745297046.3562
MEM 16.359375 1745297046.3574
MEM 16.359375 1745297046.3586
MEM 16.359375 1745297046.3598
MEM 16.359375 1745297046.3609
MEM 16.359375 1745297046.3621
MEM 16.515625 1745297046.3635
MEM 16.515625 1745297046.3647
MEM 16.515625 1745297046.3658
MEM 16.835938 1745297046.3672
MEM 16.835938 1745297046.3684
MEM 16.835938 1745297046.3715
MEM 16.835938 1745297046.3727
MEM 16.835938 1745297046.3739
MEM 16.835938 1745297046.3752
MEM 16.992188 1745297046.3764
MEM 16.992188 1745297046.3776
MEM 16.992188 1745297046.3788
MEM 16.992188 1745297046.3800
MEM 16.992188 1745297046.3811
MEM 17.148438 1745297046.3823
